latitude,longitude,month_fitted,nir,green,swir16,red,blue,NDMI,MNDWI,pet,aet,def,q,ppt,soil,srad,tmax,tmin,vap,vpd,ws,pdsi,esa_urban_frac_1km,esa_cropland_frac_1km,esa_water_frac_1km,esa_forest_frac_1km,esa_bare_frac_1km,gsw_occurrence_mean_1km,gsw_seasonality_mean_1km,gsw_water_frac_1km,gaia_impervious_frac_by_sample_year_1km,gaia_recent_change_5y_frac_1km,electrical_conductance,landsat_present,ndvi,wb,rr,seasonal_water,gsw_occ_x_impervious
-29.658056,25.973333,470.4706418338331,13931.0,10447.0,14510.5,10966.0,9470.0,-0.02037515602201,-0.1628167885405182,186.90000915527344,67.70000457763672,119.20000457763672,3.6,71.0,2.200000047683716,304.1981201171875,28.28999900817871,12.609999656677246,1.221000075340271,1.4399999380111694,3.059999942779541,1.409999966621399,0.0,0.25,0.0,0.0,0.0,0.8037322759628296,0.0945945978164672,0.025096525096525,0.0,0.0,840.0,1,0.1190906534876053,-115.90000915527344,0.0507042246379686,0,0.0
-28.760833,17.730278,470.4706418338331,9482.0,10591.5,9198.0,10233.0,9493.0,0.0152034261241969,0.0704161297657845,257.5,1.2000000476837158,256.3000183105469,0.1,1.3,0.0,325.30322265625,34.97999954223633,19.63999938964844,0.9480000734329224,3.0299999713897705,3.5299999713897705,1.4199999570846558,0.0,0.0,0.3125,0.0,0.6875,17.305662155151367,2.089446544647217,0.2606177606177606,0.0,0.0,547.0,1,-0.0380928227218821,-256.2,0.0769230177515248,1,0.0
-28.96362,19.15486,470.4706418338331,,,,,,,,269.70001220703125,2.5,267.20001220703125,0.1,2.7,0.0,344.8037109375,35.84000015258789,17.56999969482422,0.7760000228881836,3.18999981880188,3.609999895095825,1.8399999141693115,0.0,0.35,0.05,0.0,0.0,8.900900840759277,0.9858430027961732,0.211068211068211,0.0,0.0,452.0,0,,-267.00001220703126,0.0370370233196209,0,0.0
-24.679167,30.8025,470.4706418338331,14253.0,9848.0,15349.5,10476.0,8869.5,-0.0370407904737774,-0.218335152296854,143.3000030517578,141.6999969482422,1.600000023841858,7.4,149.0,16.700000762939453,257.4981384277344,25.989999771118164,15.06999969482422,1.689000129699707,0.85999995470047,2.2100000381469727,1.559999942779541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.2,1,0.1527356544885464,5.6999969482421875,0.049664429196883,0,0.0
-24.183889,30.823889,470.4706418338331,,,,,,,,152.3000030517578,90.0,62.29999923706055,4.7,94.1,7.0,254.5023193359375,30.939998626708984,19.229999542236328,2.0889999866485596,1.2799999713897705,1.5499999523162842,1.5499999523162842,0.0,0.15,0.0,0.0,0.0,1.7844430208206177,0.0632827952504158,0.055372445616348,0.0052786287985426,0.0,503.0,0,,-58.20000305175782,0.0499468645064095,0,0.009419412319062
-25.127778,27.628889,470.4706418338331,,,,,,,,169.3000030517578,107.0999984741211,62.20000076293945,5.6000000000000005,112.2,6.099999904632568,259.3003845214844,31.170000076293945,17.969999313354492,1.7890000343322754,1.5199999809265137,2.319999933242798,1.309999942779541,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,0,,-57.10000305175781,0.0499108729954467,0,0.0
-25.20639,27.558,470.4706418338331,,,,,,,,170.0,108.0,62.0,5.6000000000000005,112.9,6.5,260.20147705078125,31.10999870300293,17.90999984741211,1.7850000858306885,1.5199999809265137,2.379999876022339,1.4299999475479126,0.0,0.625,0.0,0.0,0.0,0.1864864826202392,0.0331081077456474,0.0094594594594594,0.0,0.0,717.0,0,,-57.099999999999994,0.0496014167440087,0,0.0
-24.69514,27.40906,470.4706418338331,14325.0,9934.5,12063.0,10103.0,8966.0,0.085720782173715,-0.0967609955676777,172.90000915527344,115.5999984741211,57.29999923706055,6.0,121.0,7.0,259.7983703613281,31.60999870300293,18.78999900817871,1.8190001249313352,1.6100000143051147,2.3499999046325684,1.7400000095367432,0.0,0.85,0.0,0.1,0.0,0.8747528195381165,0.4377059936523437,0.067237969676994,0.0,0.0,839.0,1,0.172834452260814,-51.90000915527344,0.049586776449696,0,0.0
-24.396194,27.089833,450.1628078105454,,,,,,,,112.5999984741211,38.900001525878906,73.70000457763672,2.0,40.8,2.299999952316284,204.39749145507812,28.689998626708984,12.550000190734863,1.436000108718872,1.2699999809265137,1.649999976158142,1.4199999570846558,0.0,0.05,0.0,0.0,0.0,0.6578773856163025,0.1028345450758934,0.021753460777851,0.0,0.0,545.0,0,,-71.7999984741211,0.0490196066416763,0,0.0
-29.380556,30.2775,470.4706418338331,,,,,,,,134.90000915527344,112.8000030517578,22.100000381469727,5.9,117.4,9.0,246.70054626464844,25.299999237060547,13.859999656677246,1.6400001049041748,0.7699999809265137,2.509999990463257,2.379999876022339,0.0,0.75,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0,,-17.500009155273432,0.0502555361988455,0,0.0
-27.671111,27.236944,470.4706418338331,15972.5,10484.5,14608.5,10380.5,9510.0,0.0446028579837152,-0.1643486231219855,182.90000915527344,89.80000305175781,93.0999984741211,4.7,94.2,2.700000047683716,291.898681640625,29.479999542236328,15.049999237060549,1.4170000553131104,1.5099999904632568,2.740000009536743,1.6200000047683716,0.64,0.0,0.0,0.28,0.0,2.7722008228302,0.4382239282131195,0.0624195624195624,0.7842119013645774,0.0339074338310657,508.0,1,0.2121959549116914,-88.70000915527343,0.0498938423578148,0,2.1739928782361173
-29.658056,25.973333,470.4706418338331,13931.0,10447.0,14510.5,10966.0,9470.0,-0.02037515602201,-0.1628167885405182,186.90000915527344,67.70000457763672,119.20000457763672,3.6,71.0,2.200000047683716,304.1981201171875,28.28999900817871,12.609999656677246,1.221000075340271,1.4399999380111694,3.059999942779541,1.409999966621399,0.0,0.25,0.0,0.0,0.0,0.8037322759628296,0.0945945978164672,0.025096525096525,0.0,0.0,848.0,1,0.1190906534876053,-115.90000915527344,0.0507042246379686,0,0.0
-33.501667,21.624167,470.4706418338331,15292.5,9534.5,11401.0,9407.5,8672.5,0.1457845542922429,-0.0891547849346799,189.1000061035156,12.40000057220459,176.6999969482422,0.7000000000000001,13.0,0.1000000014901161,320.4972839355469,27.63999938964844,11.979999542236328,1.187000036239624,1.3700000047683716,3.3299999237060547,0.5699999928474426,0.0,0.0,0.0,0.0,0.0,1.0239558219909668,0.0749385729432106,0.0356265356265356,0.0,0.0,566.0,1,0.2382591093020947,-176.1000061035156,0.0538461497041423,0,0.0
-29.161667,23.696389,470.4706418338331,8924.0,10836.5,8462.0,10309.0,9640.0,0.0265731047969629,0.1230406508277839,223.1000061035156,33.900001525878906,189.1999969482422,1.8,35.6,0.1000000014901161,327.69830322265625,33.56999969482422,16.690000534057617,1.027999997138977,2.5399999618530273,2.740000009536743,1.319999933242798,0.0,0.0,0.15,0.0,0.35,17.1225643157959,2.0509114265441895,0.2922690131992457,0.0010106054120892,0.0,252.4,1,-0.0720116466452445,-187.5000061035156,0.0505617963325338,1,0.0173041561663887
-27.010111,26.698083,470.4706418338331,12271.5,9510.5,11035.5,9394.5,8930.0,0.0530312781567767,-0.074223693176287,183.5,86.5999984741211,96.9000015258789,4.5,90.9,2.200000047683716,287.203369140625,29.28999900817871,15.609999656677246,1.474000096321106,1.459999918937683,3.0399999618530273,1.1799999475479126,0.0,0.0,0.4,0.05,0.0,11.847725868225098,1.6572182178497314,0.1713909030982201,0.0,0.0,797.0,1,0.1327887011846769,-92.6,0.0495049499504405,1,0.0
-29.641944,30.6875,470.4706418338331,15379.5,9147.5,12698.5,8855.0,8272.0,0.0954840088325375,-0.1625469193445017,139.6999969482422,107.0999984741211,32.60000228881836,5.6000000000000005,111.0,10.40000057220459,239.7998809814453,27.149999618530273,18.079999923706055,1.9940000772476196,0.8499999642372131,2.950000047683716,2.1399998664855957,0.0,0.2,0.0,0.35,0.0,0.4800514876842499,0.075933076441288,0.0148005148005148,0.0,0.0,401.0,1,0.2692236274621212,-28.699996948242188,0.0504504499959419,0,0.0
-24.282222,28.090278,470.4706418338331,15566.5,9486.5,14649.0,9452.5,8778.5,0.0303652099088215,-0.2138965424374874,155.40000915527344,94.8000030517578,60.60000228881836,4.9,99.0,6.599999904632568,248.50277709960935,29.25,16.479999542236328,1.7200000286102295,1.2599999904632568,2.180000066757202,2.359999895095825,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1,0.244374275540814,-56.40000915527344,0.0494949489950005,0,0.0
-24.058889,31.237222,470.4706418338331,16063.5,9703.5,15148.0,9848.5,8765.0,0.0293321371930217,-0.2190813431784793,154.60000610351562,60.10000228881836,94.5,3.2,63.3,1.399999976158142,258.098876953125,31.59000015258789,19.86999893188477,2.136000156402588,1.3600000143051147,1.4399999380111694,-1.090000033378601,0.0,0.0,0.2,0.05,0.0,7.502702713012695,1.0195945501327517,0.1337837837837837,0.0,0.0,521.0,1,0.2398502624174185,-91.30000610351564,0.0505529217922129,1,0.0
-26.45,28.085833,470.4706418338331,,,,,,,,162.5,86.0,76.5,4.5,90.0,4.5,270.3983459472656,27.78999900817871,14.84999942779541,1.4810000658035278,1.2400000095367432,2.490000009536743,-1.8899999856948853,0.0,0.25,0.0,0.1875,0.0,0.3224932253360748,0.0467479676008224,0.0060975609756097,0.0010361557403028,0.0,681.0,0,,-72.5,0.0499999994444444,0,0.0003341532066407
-26.984722,26.632278,470.4706418338331,15206.0,10615.0,16756.5,11543.0,9583.5,-0.0485099726241688,-0.2243757192700428,181.40000915527344,87.4000015258789,94.0,4.6000000000000005,91.8,2.5,285.10076904296875,29.349998474121097,15.679999351501465,1.4790000915527344,1.46999990940094,2.8999998569488525,1.399999976158142,0.0,0.12,0.04,0.0,0.0,0.0038610037881881,0.0,0.0025740025740025,0.0051564736999619,0.0,1082.0,1,0.136939698675205,-89.60000915527344,0.0501089319160247,0,1.9909164489245204e-05
-27.398611,26.614722,470.4706418338331,15641.0,10240.0,13904.0,10631.5,9358.0,0.058791673718057,-0.151756129887342,191.90000915527344,80.9000015258789,111.0,4.2,84.9,2.5,293.8036804199219,29.939998626708984,15.609999656677246,1.4450000524520874,1.569999933242798,3.1999998092651367,1.3399999141693115,0.28,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.4727537948848135,0.0164408070502049,957.0,1,0.1906746598081387,-107.00000915527345,0.0494699640816258,0,0.0
-28.69485,28.23487,470.4706418338331,12344.5,10031.0,10561.5,10004.5,9681.5,0.0778398672836808,-0.0257618064829426,160.6999969482422,98.5999984741211,62.10000228881836,5.2,103.4,3.1000001430511475,283.2985534667969,25.76999855041504,12.639999389648438,1.2910000085830688,1.1100000143051147,2.490000009536743,1.8399999141693115,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.3913426014395823,0.0107172431365055,195.3,1,0.1047026712557741,-57.29999694824218,0.0502901349101534,0,0.0
-29.1825,23.575556,470.4706418338331,10924.5,10470.5,9879.5,10605.5,9320.0,0.0502307248606034,0.0290417690417689,227.90000915527344,33.0,194.90000915527344,1.7000000000000002,34.800000000000004,0.1000000014901161,329.30291748046875,33.48999786376953,16.729999542236328,1.0180000066757202,2.5399999618530273,2.919999837875366,1.4199999570846558,0.0,0.0,0.2,0.0,0.2,17.255952835083008,1.9986772537231443,0.2447089947089947,0.0,0.0,247.95,1,0.0148165350666597,-193.10000915527343,0.0488505733088915,1,0.0
-27.4,26.624722,470.4706418338331,15579.0,10331.5,14933.5,10630.0,9268.0,0.0211552642359687,-0.1821492182861659,191.90000915527344,80.9000015258789,111.0,4.2,84.9,2.5,293.8036804199219,29.939998626708984,15.609999656677246,1.4450000524520874,1.569999933242798,3.1999998092651367,1.3399999141693115,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741167558506866,0.004734543227387,925.0,1,0.1888282650925701,-107.00000915527345,0.0494699640816258,0,0.0
-27.00222,28.76528,470.4706418338331,15104.5,10223.5,13897.5,10273.5,9264.5,0.0416178194607267,-0.1523154098088796,161.60000610351562,91.20000457763672,70.4000015258789,4.800000000000001,95.4,5.0,273.79730224609375,27.6299991607666,14.109999656677246,1.4420000314712524,1.2200000286102295,2.3899998664855957,0.699999988079071,0.0,0.1,0.0,0.0,0.0,2.357142925262451,0.3211068212985992,0.0508365508365508,0.0,0.0,487.0,1,0.1903617306253305,-66.20000610351562,0.0503144648813997,0,0.0
-26.648056,27.089444,470.4706418338331,16928.0,10463.5,17294.0,10967.0,9479.5,-0.010694874642043,-0.2460776366747717,170.90000915527344,89.5999984741211,81.30000305175781,4.7,93.9,3.4000000953674316,279.1960754394531,28.599998474121097,15.219999313354492,1.5000001192092896,1.329999923706055,2.609999895095825,1.0199999809265137,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,1,0.2136942104243163,-77.00000915527343,0.0500532476032668,0,0.0
-26.970278,27.211111,470.4706418338331,9142.0,8879.0,8400.0,8759.5,8368.0,0.0422984836392655,0.0277215116615543,173.90000915527344,91.8000030517578,82.0999984741211,4.800000000000001,96.2,3.5,283.49615478515625,28.85999870300293,15.420000076293944,1.4730000495910645,1.399999976158142,2.5399999618530273,1.319999933242798,0.0,0.1875,0.375,0.0,0.0,11.38760757446289,1.5504285097122192,0.1555702043506921,0.0,0.0,714.0,1,0.0213669245582008,-77.70000915527343,0.0498960493773799,1,0.0
-26.880278,26.965,470.4706418338331,,,,,,,,175.5,89.5999984741211,85.9000015258789,4.7,93.9,3.299999952316284,282.002197265625,29.149999618530273,15.609999656677246,1.4970000982284546,1.4199999570846558,2.6499998569488525,1.2599999904632568,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,0,,-81.6,0.0500532476032668,0,0.0
-27.902778,24.615556,470.4706418338331,18357.5,9844.0,14009.5,9331.0,8603.5,0.134334352890289,-0.1746284612321035,208.0,67.20000457763672,140.8000030517578,3.5,70.8,0.3000000119209289,309.29656982421875,32.02000045776367,15.9399995803833,1.3330000638961792,1.96999990940094,2.950000047683716,1.7699999809265137,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,1,0.3260017696760026,-137.2,0.0494350275503527,0,0.0
-28.768056,20.720556,470.4706418338331,,,,,,,,257.0,30.100000381469727,226.90000915527344,1.6,31.700000000000003,0.0,342.203125,34.56999969482422,16.940000534057617,0.8550000190734863,2.879999876022339,3.549999952316284,3.9800000190734863,0.08,0.68,0.0,0.0,0.0,7.077863693237305,0.5456885695457458,0.211068211068211,0.0,0.0,294.6,0,,-225.3,0.0504731845276597,0,0.0
-27.010111,26.698083,470.4706418338331,12271.5,9510.5,11035.5,9394.5,8930.0,0.0530312781567767,-0.074223693176287,183.5,86.5999984741211,96.9000015258789,4.5,90.9,2.200000047683716,287.203369140625,29.28999900817871,15.609999656677246,1.474000096321106,1.459999918937683,3.0399999618530273,1.1799999475479126,0.0,0.0,0.4,0.05,0.0,11.847725868225098,1.6572182178497314,0.1713909030982201,0.0,0.0,813.0,1,0.1327887011846769,-92.6,0.0495049499504405,1,0.0
-25.99136,27.84208,470.4706418338331,17107.5,9532.5,14229.0,9270.5,8782.5,0.0918577377818196,-0.1976516634050872,161.10000610351562,94.20000457763672,66.9000015258789,4.9,98.5,4.900000095367432,264.89678955078125,28.03999900817871,15.619999885559082,1.5520000457763672,1.2400000095367432,2.4600000381469727,0.9699999690055848,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0594145434074944,0.0269068539866689,373.0,1,0.2971036469672794,-62.600006103515625,0.0497461923883635,0,0.0
-24.058889,31.237222,470.4706418338331,16063.5,9703.5,15148.0,9848.5,8765.0,0.0293321371930217,-0.2190813431784793,154.60000610351562,60.10000228881836,94.5,3.2,63.3,1.399999976158142,258.098876953125,31.59000015258789,19.86999893188477,2.136000156402588,1.3600000143051147,1.4399999380111694,-1.090000033378601,0.0,0.0,0.2,0.05,0.0,7.502702713012695,1.0195945501327517,0.1337837837837837,0.0,0.0,548.0,1,0.2398502624174185,-91.30000610351564,0.0505529217922129,1,0.0
-29.380556,30.2775,470.4706418338331,,,,,,,,134.90000915527344,112.8000030517578,22.100000381469727,5.9,117.4,9.0,246.70054626464844,25.299999237060547,13.859999656677246,1.6400001049041748,0.7699999809265137,2.509999990463257,2.379999876022339,0.0,0.75,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,65.5,0,,-17.500009155273432,0.0502555361988455,0,0.0
-26.861111,28.884722,470.4706418338331,15162.5,9961.0,15445.5,10171.0,9126.5,-0.0092459487715629,-0.2158699545391919,161.0,85.20000457763672,75.80000305175781,4.5,89.0,5.200000286102295,275.1963806152344,27.43000030517578,14.00999927520752,1.4450000524520874,1.1899999380111694,2.359999895095825,-1.8899999856948853,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,1,0.1970315984685482,-72.0,0.0505617971846989,0,0.0
-26.73806,27.59194,470.4706418338331,10459.0,9827.0,8591.0,9826.0,9280.0,0.0980577427821517,0.0671082636551196,168.10000610351562,92.0,76.0999984741211,4.800000000000001,96.3,4.099999904632568,276.0026550292969,28.1299991607666,15.170000076293944,1.475000023841858,1.2999999523162842,2.5999999046325684,1.0499999523162842,0.0,0.0,0.125,0.0,0.0,10.613052368164062,1.372445583343506,0.1384311140408701,0.0,0.0,657.0,1,0.031205324129593,-71.80000610351563,0.0498442362425313,1,0.0
-26.45,28.085833,470.4706418338331,,,,,,,,162.5,86.0,76.5,4.5,90.0,4.5,270.3983459472656,27.78999900817871,14.84999942779541,1.4810000658035278,1.2400000095367432,2.490000009536743,-1.8899999856948853,0.0,0.25,0.0,0.1875,0.0,0.3224932253360748,0.0467479676008224,0.0060975609756097,0.0010361557403028,0.0,603.0,0,,-72.5,0.0499999994444444,0,0.0003341532066407
-26.984722,26.632278,470.4706418338331,15206.0,10615.0,16756.5,11543.0,9583.5,-0.0485099726241688,-0.2243757192700428,181.40000915527344,87.4000015258789,94.0,4.6000000000000005,91.8,2.5,285.10076904296875,29.349998474121097,15.679999351501465,1.4790000915527344,1.46999990940094,2.8999998569488525,1.399999976158142,0.0,0.12,0.04,0.0,0.0,0.0038610037881881,0.0,0.0025740025740025,0.0051564736999619,0.0,684.0,1,0.136939698675205,-89.60000915527344,0.0501089319160247,0,1.9909164489245204e-05
-24.925278,29.324444,470.4706418338331,,,,,,,,162.40000915527344,104.5,57.900001525878906,5.5,109.5,4.0,254.6999359130859,30.969999313354492,17.510000228881836,1.8450000286102295,1.409999966621399,2.1399998664855957,2.3899998664855957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.0,0,,-52.90000915527344,0.050228310043577,0,0.0
-27.169444,29.233889,470.4706418338331,17011.0,10898.0,19616.0,11336.0,9782.0,-0.071122396046632,-0.2857049223307325,157.3000030517578,86.0,71.30000305175781,4.5,90.0,4.0,272.69854736328125,26.93000030517578,13.59000015258789,1.4410001039505005,1.1200000047683716,2.379999876022339,-2.0199999809265137,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,1,0.2001975517620842,-67.30000305175781,0.0499999994444444,0,0.0
-26.648056,27.089444,470.4706418338331,16928.0,10463.5,17294.0,10967.0,9479.5,-0.010694874642043,-0.2460776366747717,170.90000915527344,89.5999984741211,81.30000305175781,4.7,93.9,3.4000000953674316,279.1960754394531,28.599998474121097,15.219999313354492,1.5000001192092896,1.329999923706055,2.609999895095825,1.0199999809265137,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,1,0.2136942104243163,-77.00000915527343,0.0500532476032668,0,0.0
-26.970278,27.211111,470.4706418338331,9142.0,8879.0,8400.0,8759.5,8368.0,0.0422984836392655,0.0277215116615543,173.90000915527344,91.8000030517578,82.0999984741211,4.800000000000001,96.2,3.5,283.49615478515625,28.85999870300293,15.420000076293944,1.4730000495910645,1.399999976158142,2.5399999618530273,1.319999933242798,0.0,0.1875,0.375,0.0,0.0,11.38760757446289,1.5504285097122192,0.1555702043506921,0.0,0.0,705.0,1,0.0213669245582008,-77.70000915527343,0.0498960493773799,1,0.0
-26.880278,26.965,470.4706418338331,,,,,,,,175.5,89.5999984741211,85.9000015258789,4.7,93.9,3.299999952316284,282.002197265625,29.149999618530273,15.609999656677246,1.4970000982284546,1.4199999570846558,2.6499998569488525,1.2599999904632568,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,0,,-81.6,0.0500532476032668,0,0.0
-29.615556,27.065278,470.4706418338331,15199.5,10525.0,12344.0,11311.0,9599.0,0.1036723727921284,-0.0795399886308973,178.6999969482422,83.5,95.20000457763672,4.4,87.60000000000001,2.6000001430511475,289.298095703125,27.76999855041504,12.519999504089355,1.2110000848770142,1.3899999856948853,2.9700000286102295,1.8600000143051147,0.12,0.48,0.0,0.0,0.0,2.2747747898101807,0.1119691133499145,0.0759330759330759,0.0,0.0,176.0,1,0.1466777314593584,-91.09999694824218,0.0502283099289005,0,0.0
-31.396,29.2651,470.4706418338331,,,,,,,,134.5,119.5,15.0,4.9,98.7,23.899999618530273,226.7020721435547,25.959999084472656,17.6299991607666,1.9070000648498535,0.7899999618530273,3.629999876022339,3.879999876022339,0.0,0.16,0.0,0.04,0.0,6.435400485992432,0.684108555316925,0.1175710594315245,0.0,0.0,87.1,0,,-35.8,0.0496453895679291,0,0.0
-33.38056,19.30167,470.4706418338331,16034.5,10613.0,16295.5,10918.0,9614.0,-0.0080729972162078,-0.2111786238549149,194.3000030517578,14.40000057220459,179.90000915527344,0.7000000000000001,13.4,8.199999809265137,334.79656982421875,26.59000015258789,11.869999885559082,1.0920000076293943,1.350000023841858,3.5299999713897705,-3.129999876022339,0.0,0.45,0.0,0.0,0.0,0.0073710074648261,0.003685503732413,0.0018427518427518,3.789687502368553e-06,3.789687502368553e-06,463.0,1,0.1898339671574127,-180.9000030517578,0.0522388020717312,0,2.7933814869316783e-08
-33.313889,19.074722,470.4706418338331,12869.5,11009.0,13000.0,11229.0,10613.0,-0.0050445505324803,-0.0829272356199755,205.90000915527344,15.100000381469728,190.8000030517578,0.7000000000000001,13.8,10.199999809265137,331.0972595214844,29.1299991607666,14.309999465942385,1.2710000276565552,1.579999923706055,3.549999952316284,-3.5399999618530273,0.0,0.1,0.0,0.0,0.0,0.2506142556667328,0.0,0.0307125307125307,0.0,0.0,205.0,1,0.0680747764355426,-192.10000915527343,0.0507246340054613,0,0.0
-29.161667,23.696389,470.4706418338331,7981.0,9609.0,7718.0,8959.0,8694.0,0.0167526594050575,0.109136030472672,223.1000061035156,33.900001525878906,189.1999969482422,1.8,35.6,0.1000000014901161,327.69830322265625,33.56999969482422,16.690000534057617,1.027999997138977,2.5399999618530273,2.740000009536743,1.319999933242798,0.0,0.0,0.15,0.0,0.35,17.1225643157959,2.0509114265441895,0.2922690131992457,0.0010106054120892,0.0,246.0,1,-0.057733175911586,-187.5000061035156,0.0505617963325338,1,0.0173041561663887
-25.810483,27.909552,470.4706418338331,,,,,,,,164.10000610351562,96.0999984741211,68.0,5.0,100.5,5.099999904632568,262.8020935058594,28.969999313354492,16.559999465942383,1.6260000467300415,1.329999923706055,2.450000047683716,1.329999923706055,0.0,0.0,0.0,0.0,0.0,0.2313777208328247,0.0421885289251804,0.011865524060646,0.0,0.0,725.0,0,,-63.600006103515625,0.0497512432860572,0,0.0
-27.937778,31.209444,470.4706418338331,14114.5,10273.0,14152.5,10411.0,9827.5,-0.0013443237697668,-0.1588299113631239,154.3000030517578,78.30000305175781,76.0,4.1000000000000005,82.30000000000001,2.9000000953674316,266.50140380859375,28.299999237060547,17.25,1.8410000801086424,1.079999923706055,2.259999990463257,-3.4600000381469727,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.3,1,0.1510060956901589,-72.0000030517578,0.0498177393703798,0,0.0
-28.141944,26.417778,470.4706418338331,15292.0,9308.0,13894.5,9341.0,8639.0,0.04788172614051,-0.1976726645835569,192.90000915527344,79.5,113.4000015258789,4.2,83.30000000000001,2.5,296.4991149902344,29.78999900817871,14.539999961853027,1.3440001010894775,1.5899999141693115,3.18999981880188,1.7300000190734863,0.0,0.0,0.0,0.0,0.0,0.0501930490136146,0.0057915057986974,0.0032175032175032,0.0,0.0,747.0,1,0.2415864896585236,-109.60000915527344,0.0504201674619427,0,0.0
-28.1175,26.719444,470.4706418338331,14432.0,9723.0,13361.5,9834.5,8820.5,0.0385161998308955,-0.1576165825553936,188.6999969482422,80.0999984741211,108.5999984741211,4.2,84.0,2.5,294.6968688964844,29.53999900817871,15.00999927520752,1.3630000352859497,1.569999933242798,2.990000009536743,1.899999976158142,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0081657160012008,0.0,1480.0,1,0.1894587188020745,-104.6999969482422,0.0499999994047619,0,0.0
-30.568333,29.422778,470.4706418338331,15210.5,9620.0,14357.5,9835.5,8979.5,0.0288487554112553,-0.1975810655823159,137.6999969482422,101.5,36.20000076293945,5.300000000000001,105.3,8.5,245.69667053222656,24.69999885559082,12.119999885559082,1.4660000801086426,0.8100000023841858,3.0199999809265137,4.21999979019165,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0139516888577982,0.0,118.3,1,0.214605126558548,-32.39999694824219,0.0503323831877266,0,0.0
-31.104278,29.399722,470.4706418338331,13159.5,9470.0,12206.0,9565.0,8803.5,0.0375904279434663,-0.12622255028603,134.10000610351562,115.70000457763672,18.399999618530273,5.1000000000000005,101.8,21.600000381469727,228.8995361328125,25.75,16.28999900817871,1.78600013256073,0.8100000023841858,3.259999990463257,4.25,0.0,0.1,0.0,0.4,0.0,0.2966687679290771,0.0345694534480571,0.0251414204902577,0.0,0.0,147.0,1,0.1581772976233502,-32.30000610351563,0.0500982313349879,0,0.0
-28.058889,30.373611,470.4706418338331,,,,,,,,158.0,95.0,63.0,5.0,99.6,4.200000286102295,267.1969909667969,28.029998779296875,14.679999351501465,1.593000054359436,1.149999976158142,2.4600000381469727,-2.2699999809265137,0.0,0.0,0.0,0.0,0.0,0.1344759464263916,0.0329597890377044,0.022412656558998,0.0,0.0,476.0,0,,-58.400000000000006,0.0502008027088272,0,0.0
-25.447222,30.711667,470.4706418338331,15594.5,9361.0,13647.5,9314.5,8470.0,0.066582313111278,-0.1863007149531687,146.60000610351562,116.0,30.600000381469727,6.0,120.3,15.800000190734863,256.89739990234375,27.35999870300293,16.31999969482422,1.8170000314712524,0.9399999976158142,2.129999876022339,1.1100000143051147,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0070037252113616,0.0,130.4,1,0.2521177084486684,-26.300006103515628,0.0498753113061071,0,0.0
-27.5275,30.858056,470.4706418338331,12766.5,10204.0,15109.0,10565.0,9728.0,-0.084034367096554,-0.1937739501441939,150.3000030517578,102.70000457763672,47.60000228881836,5.4,107.2,7.200000286102295,268.9992370605469,27.09000015258789,15.630000114440918,1.7050000429153442,0.9899999499320984,2.119999885559082,-2.0999999046325684,0.0,0.0,0.0,0.0,0.0,0.0218253973871469,0.0006613756413571,0.0006613756613756,0.0,0.0,87.5,1,0.0943574137927541,-43.10000305175781,0.0503731338584595,0,0.0
-27.398611,26.614722,470.4706418338331,15641.0,10240.0,13904.0,10631.5,9358.0,0.058791673718057,-0.151756129887342,191.90000915527344,80.9000015258789,111.0,4.2,84.9,2.5,293.8036804199219,29.939998626708984,15.609999656677246,1.4450000524520874,1.569999933242798,3.1999998092651367,1.3399999141693115,0.28,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.4727537948848135,0.0164408070502049,757.0,1,0.1906746598081387,-107.00000915527345,0.0494699640816258,0,0.0
