latitude,longitude,sample_date,gaia_changed_ever_frac,gaia_impervious_frac_by_sample_year,gaia_recent_change_5y_frac,gaia_years_since_change_mean,gaia_transition_year_mean_changed_pixels,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,gsw_change,gsw_extent,gsw_occurrence,gsw_recurrence,gsw_seasonality,gsw_transitions,nir,green,swir16,swir22,red,blue,lwir11,coastal,qa_pixel,qa_aerosol,NDMI,MNDWI,pet,aet,def,q,ppt,soil,swe,srad,tmax,tmin,vap,vpd,ws,pdsi,esa_lccs_class,esa_change_count,esa_processed_flag,esa_observation_count,esa_current_pixel_state,Total Alkalinity__water_quality,Electrical Conductance__water_quality,Dissolved Reactive Phosphorus__water_quality,pet__terraclimate,nir__landsat,green__landsat,swir16__landsat,swir22__landsat,NDMI__landsat,MNDWI__landsat
-29.744167,29.905833,19-05-2014,0.0,0.0,0.0,-1.0,-1.0,32.224,89.1,20.0,253.0,0.0,0.0,0.0,0.0,0.0,14483.0,9695.0,15127.0,12190.5,10296.5,8758.0,42230.5,8426.5,21824.0,160.0,-0.0217494089834514,-0.2188381274675682,65.4000015258789,3.700000047683716,61.70000076293945,0.0,0.1,14.300000190734863,0.0,142.70144653320312,21.520000457763672,1.819999933242798,0.7000000476837158,0.9399999976158142,1.809999942779541,-2.2699999809265137,40.0,0.0,1.0,360.0,1.0,32.224,89.1,20.0,141.6,14483.0,9695.0,15127.0,12190.5,-0.0217494089834514,-0.2188381274675682
-29.744167,29.905833,19-09-2014,0.0,0.0,0.0,-1.0,-1.0,54.4,117.0,8.0,253.0,0.0,0.0,0.0,0.0,0.0,13675.0,10164.0,15713.5,13666.5,10839.0,9270.0,45986.5,8982.5,21824.0,96.0,-0.0693638668186533,-0.2144527098831022,132.5,18.399999618530273,114.0999984741211,0.9,18.3,8.100000381469727,0.0,222.09913635253903,26.439998626708984,10.949999809265137,1.3540000915527344,1.0299999713897705,2.740000009536743,-4.0,40.0,0.0,1.0,360.0,1.0,54.4,117.0,8.0,157.2,13675.0,10164.0,15713.5,13666.5,-0.0693638668186533,-0.2144527098831022
-29.744167,29.905833,20-02-2015,0.0,0.0,0.0,-1.0,-1.0,33.8,70.5,5.0,253.0,0.0,0.0,0.0,0.0,0.0,14910.5,9414.5,12053.5,10056.0,9303.5,8415.0,45812.0,8180.5,21824.0,96.0,0.105956089600949,-0.1229271473821496,117.5,117.5,0.0,6.6000000000000005,131.9,28.0,0.0,208.40103149414065,27.68000030517578,14.09999942779541,1.7350001335144043,0.9399999976158142,1.9900000095367432,-2.7100000381469727,40.0,0.0,1.0,360.0,1.0,33.8,70.5,5.0,161.0,14910.5,9414.5,12053.5,10056.0,0.105956089600949,-0.1229271473821496
-29.744167,29.905833,20-03-2015,0.0,0.0,0.0,-1.0,-1.0,23.0,50.1,5.0,253.0,0.0,0.0,0.0,0.0,0.0,16041.0,9545.0,12899.5,10156.0,9167.0,8292.0,44923.5,8044.5,21824.0,96.0,0.1085503014806236,-0.1494575508476457,86.9000015258789,16.399999618530273,70.5,0.4,8.5,19.600000381469727,0.0,173.50180053710938,23.719999313354492,9.9399995803833,1.371000051498413,0.7099999785423279,1.899999976158142,-3.2899999618530273,40.0,0.0,1.0,360.0,1.0,23.0,50.1,5.0,161.0,16041.0,9545.0,12899.5,10156.0,0.1085503014806236,-0.1494575508476457
-29.744167,29.905833,20-04-2015,0.0,0.0,0.0,-1.0,-1.0,31.693,73.6,20.0,253.0,0.0,0.0,0.0,0.0,0.0,15096.5,9208.0,12781.5,10116.0,8996.0,8355.0,42362.0,8164.0,21824.0,96.0,0.0830403902718986,-0.1625093794765676,76.9000015258789,11.40000057220459,65.5,0.4,7.5,15.300000190734863,0.0,156.10107421875,25.15999984741211,6.920000076293945,1.1060000658035278,1.0,1.7699999809265137,-3.509999990463257,40.0,0.0,1.0,360.0,1.0,31.693,73.6,20.0,161.0,15096.5,9208.0,12781.5,10116.0,0.0830403902718986,-0.1625093794765676
-29.744167,29.905833,20-09-2013,0.0,0.0,0.0,-1.0,-1.0,49.9,104.7,5.0,253.0,0.0,0.0,0.0,0.0,0.0,12544.0,9765.0,14466.0,13014.0,10199.0,9038.5,47405.5,8853.5,21824.0,96.0,-0.0711588300629394,-0.1940076761173695,128.6999969482422,56.5,72.20000457763672,2.9000000000000004,58.7,7.200000286102295,0.0,226.99851989746097,25.709999084472656,10.019999504089355,1.311000108718872,0.959999978542328,2.5799999237060547,-3.879999876022339,40.0,0.0,1.0,360.0,1.0,49.9,104.7,5.0,155.1,12544.0,9765.0,14466.0,13014.0,-0.0711588300629394,-0.1940076761173695
-29.744167,29.905833,21-04-2014,0.0,0.0,0.0,-1.0,-1.0,37.715,78.0,66.0,253.0,0.0,0.0,0.0,0.0,0.0,15269.5,9387.5,13246.0,10655.0,9283.0,8319.5,42290.0,8029.0,21824.0,96.0,0.0709614069541124,-0.1704773897099424,77.5,13.300000190734863,64.20000457763672,0.4,7.2,18.0,0.0,156.3961181640625,24.049999237060547,6.589999675750732,1.043000102043152,0.949999988079071,1.8799999952316284,-1.9399999380111697,40.0,0.0,1.0,360.0,1.0,37.715,78.0,66.0,141.6,15269.5,9387.5,13246.0,10655.0,0.0709614069541124,-0.1704773897099424
-29.744167,29.905833,23-01-2015,0.0,0.0,0.0,-1.0,-1.0,31.3,66.1,5.0,253.0,0.0,0.0,0.0,0.0,0.0,15070.5,9441.5,12070.5,10078.5,9026.5,8350.0,46955.0,8123.0,21824.0,96.0,0.1105338786338008,-0.1222108590554103,129.60000610351562,44.60000228881836,85.0,1.9,37.6,20.100000381469727,0.0,254.3030548095703,28.260000228881836,13.679999351501465,1.7070001363754272,1.0099999904632568,1.9499999284744265,-2.9800000190734863,40.0,0.0,1.0,360.0,1.0,31.3,66.1,5.0,161.0,15070.5,9441.5,12070.5,10078.5,0.1105338786338008,-0.1222108590554103
-29.744167,29.905833,23-02-2015,0.0,0.0,0.0,-1.0,-1.0,27.902,69.5,20.0,253.0,0.0,0.0,0.0,0.0,0.0,14910.5,9414.5,12053.5,10056.0,9303.5,8415.0,45812.0,8180.5,21824.0,96.0,0.105956089600949,-0.1229271473821496,117.5,117.5,0.0,6.6000000000000005,131.9,28.0,0.0,208.40103149414065,27.68000030517578,14.09999942779541,1.7350001335144043,0.9399999976158142,1.9900000095367432,-2.7100000381469727,40.0,0.0,1.0,360.0,1.0,27.902,69.5,20.0,161.0,14910.5,9414.5,12053.5,10056.0,0.105956089600949,-0.1229271473821496
-29.744167,29.905833,23-03-2015,0.0,0.0,0.0,-1.0,-1.0,25.519,62.9,20.0,253.0,0.0,0.0,0.0,0.0,0.0,16041.0,9545.0,12899.5,10156.0,9167.0,8292.0,44923.5,8044.5,21824.0,96.0,0.1085503014806236,-0.1494575508476457,86.9000015258789,16.399999618530273,70.5,0.4,8.5,19.600000381469727,0.0,173.50180053710938,23.719999313354492,9.9399995803833,1.371000051498413,0.7099999785423279,1.899999976158142,-3.2899999618530273,40.0,0.0,1.0,360.0,1.0,25.519,62.9,20.0,161.0,16041.0,9545.0,12899.5,10156.0,0.1085503014806236,-0.1494575508476457
-29.744167,29.905833,23-10-2015,0.0,0.0,0.0,-1.0,-1.0,53.5,115.0,5.0,253.0,0.0,0.0,0.0,0.0,0.0,14320.5,10069.5,16376.0,14708.5,10621.5,9098.5,48806.5,8724.5,21824.0,96.0,-0.0669620315019625,-0.2384715736136574,150.0,69.5999984741211,80.4000015258789,3.6,72.60000000000001,6.800000190734863,0.0,271.7037658691406,26.31999969482422,11.449999809265137,1.4520000219345093,0.949999988079071,3.0999999046325684,-3.859999895095825,40.0,0.0,1.0,360.0,1.0,53.5,115.0,5.0,161.0,14320.5,10069.5,16376.0,14708.5,-0.0669620315019625,-0.2384715736136574
-29.744167,29.905833,24-03-2014,0.0,0.0,0.0,-1.0,-1.0,30.112,91.3,20.0,253.0,0.0,0.0,0.0,0.0,0.0,16216.5,9438.5,13651.5,10569.0,9133.0,8409.5,44931.5,8146.0,21824.0,96.0,0.0858778625954195,-0.1824599393676908,98.3000030517578,71.70000457763672,26.600000381469727,2.9000000000000004,57.900000000000006,24.5,0.0,191.7994079589844,25.0,9.119999885559082,1.2970000505447388,0.8700000047683716,2.240000009536743,-1.5999999046325684,40.0,0.0,1.0,360.0,1.0,30.112,91.3,20.0,141.6,16216.5,9438.5,13651.5,10569.0,0.0858778625954195,-0.1824599393676908
-29.744167,29.905833,25-06-2014,0.0,0.0,0.0,-1.0,-1.0,43.6,90.1,13.0,253.0,0.0,0.0,0.0,0.0,0.0,14213.0,9809.5,15338.0,12415.5,10475.5,8886.5,40995.0,8473.0,21824.0,160.0,-0.0380697776724982,-0.2198429267322787,70.0999984741211,2.4000000953674316,67.70000457763672,0.0,0.0,12.0,0.0,157.89666748046875,21.219999313354492,2.5899999141693115,0.687000036239624,0.949999988079071,1.909999966621399,-2.4800000190734863,40.0,0.0,1.0,360.0,1.0,43.6,90.1,13.0,141.6,14213.0,9809.5,15338.0,12415.5,-0.0380697776724982,-0.2198429267322787
-29.744167,29.905833,25-07-2013,0.0,0.0,0.0,-1.0,-1.0,41.0,75.9,5.0,253.0,0.0,0.0,0.0,0.0,0.0,13836.0,9603.0,15570.5,12895.5,10538.0,8812.0,41670.5,8451.0,21824.0,96.0,-0.0589835580568919,-0.2370548394144627,99.70000457763672,3.5,96.20000457763672,0.1,2.4000000000000004,8.800000190734863,0.0,186.79718017578125,22.229999542236328,3.919999837875366,0.7800000309944153,0.9699999690055848,2.819999933242798,-3.259999990463257,40.0,0.0,1.0,360.0,1.0,41.0,75.9,5.0,155.1,13836.0,9603.0,15570.5,12895.5,-0.0589835580568919,-0.2370548394144627
-29.744167,29.905833,25-07-2014,0.0,0.0,0.0,-1.0,-1.0,43.8,94.8,5.0,253.0,0.0,0.0,0.0,0.0,0.0,14691.5,10293.5,16894.5,13958.5,11433.0,9254.0,41077.0,8771.5,21824.0,96.0,-0.0697460900398908,-0.2427909371781659,94.70000457763672,16.399999618530273,78.30000305175781,0.8,15.5,10.300000190734863,0.0,176.10125732421875,22.5,5.889999866485596,0.8910000324249268,0.9399999976158142,2.799999952316284,-2.559999942779541,40.0,0.0,1.0,360.0,1.0,43.8,94.8,5.0,157.2,14691.5,10293.5,16894.5,13958.5,-0.0697460900398908,-0.2427909371781659
-29.744167,29.905833,25-09-2015,0.0,0.0,0.0,-1.0,-1.0,48.4,98.8,5.0,253.0,0.0,0.0,0.0,0.0,0.0,12266.0,9653.5,14041.5,12682.0,10017.5,9037.0,46698.0,8854.0,21824.0,96.0,-0.0674902594317207,-0.1851867482591256,145.40000915527344,22.80000114440918,122.5999984741211,1.2000000000000002,23.200000000000003,7.5,0.0,252.50184631347656,27.94999885559082,12.1899995803833,1.451000094413757,1.149999976158142,2.65999984741211,-3.3399999141693115,40.0,0.0,1.0,360.0,1.0,48.4,98.8,5.0,161.0,12266.0,9653.5,14041.5,12682.0,-0.0674902594317207,-0.1851867482591256
-29.744167,29.905833,28-05-2014,0.0,0.0,0.0,-1.0,-1.0,41.2,85.2,7.0,253.0,0.0,0.0,0.0,0.0,0.0,14483.0,9695.0,15127.0,12190.5,10296.5,8758.0,42230.5,8426.5,21824.0,160.0,-0.0217494089834514,-0.2188381274675682,65.4000015258789,3.700000047683716,61.70000076293945,0.0,0.1,14.300000190734863,0.0,142.70144653320312,21.520000457763672,1.819999933242798,0.7000000476837158,0.9399999976158142,1.809999942779541,-2.2699999809265137,40.0,0.0,1.0,360.0,1.0,41.2,85.2,7.0,141.6,14483.0,9695.0,15127.0,12190.5,-0.0217494089834514,-0.2188381274675682
-29.744167,29.905833,28-06-2013,0.0,0.0,0.0,-1.0,-1.0,38.9,77.2,5.0,253.0,0.0,0.0,0.0,0.0,0.0,14974.5,9602.5,15411.5,12282.5,10840.5,8749.0,40437.0,8368.5,21824.0,96.0,-0.0143816231159085,-0.2322299512273118,66.5,4.200000286102295,62.29999923706055,0.1,2.7,10.0,0.0,137.600830078125,21.59000015258789,3.859999895095825,0.7520000338554382,0.949999988079071,1.819999933242798,-2.859999895095825,40.0,0.0,1.0,360.0,1.0,38.9,77.2,5.0,129.0,14974.5,9602.5,15411.5,12282.5,-0.0143816231159085,-0.2322299512273118
-29.744167,29.905833,28-08-2015,0.0,0.0,0.0,-1.0,-1.0,46.7,96.8,5.0,253.0,0.0,0.0,0.0,0.0,0.0,13178.0,9763.0,15090.5,12713.0,10485.5,8983.0,44207.0,8579.0,21824.0,160.0,-0.0676548101243431,-0.2143561269036545,104.3000030517578,33.0,71.30000305175781,1.7000000000000002,33.7,8.300000190734863,0.0,195.49923706054688,24.969999313354492,9.09999942779541,1.1100000143051147,1.059999942779541,2.240000009536743,-2.319999933242798,40.0,0.0,1.0,360.0,1.0,46.7,96.8,5.0,161.0,13178.0,9763.0,15090.5,12713.0,-0.0676548101243431,-0.2143561269036545
-29.744167,29.905833,28-10-2013,0.0,0.0,0.0,-1.0,-1.0,38.192,93.4,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13877.5,10304.5,15067.0,13112.0,10653.0,9273.0,48565.0,8963.0,21824.0,96.0,-0.0410958904109587,-0.187710620184064,137.60000610351562,63.10000228881836,74.5,3.3000000000000003,65.7,6.5,0.0,248.80126953125,26.549999237060547,12.59999942779541,1.5440000295639038,0.9300000071525574,2.7699999809265137,-4.329999923706055,40.0,0.0,1.0,360.0,1.0,38.192,93.4,10.0,155.1,13877.5,10304.5,15067.0,13112.0,-0.0410958904109587,-0.187710620184064
-29.744167,29.905833,28-11-2014,0.0,0.0,0.0,-1.0,-1.0,16.5,41.8,6.0,253.0,0.0,0.0,0.0,0.0,0.0,14951.0,9787.5,12215.5,10039.0,9655.0,8729.5,44618.5,8570.5,21824.0,96.0,0.1006938692875412,-0.1103485888287955,141.60000610351562,141.60000610351562,0.0,7.7,154.60000000000002,73.80000305175781,0.0,247.4025115966797,26.84000015258789,14.989999771118164,1.7120001316070557,0.9199999570846558,2.5299999713897705,-0.8299999833106995,40.0,0.0,1.0,360.0,1.0,16.5,41.8,6.0,157.2,14951.0,9787.5,12215.5,10039.0,0.1006938692875412,-0.1103485888287955
-29.744167,29.905833,29-05-2015,0.0,0.0,0.0,-1.0,-1.0,40.3,86.9,5.0,253.0,0.0,0.0,0.0,0.0,0.0,15078.0,9696.0,14862.0,12102.5,10136.5,8668.5,42080.5,8303.5,21824.0,96.0,0.0072144288577154,-0.2103591497678955,63.20000076293945,36.60000228881836,26.600000381469727,1.8,35.6,12.600000381469728,0.0,138.49661254882812,20.53999900817871,3.490000009536743,0.7710000276565552,0.8399999737739563,1.8600000143051147,-2.7300000190734863,40.0,0.0,1.0,360.0,1.0,40.3,86.9,5.0,161.0,15078.0,9696.0,14862.0,12102.5,0.0072144288577154,-0.2103591497678955
-29.744167,29.905833,30-04-2015,0.0,0.0,0.0,-1.0,-1.0,35.4,73.3,5.0,253.0,0.0,0.0,0.0,0.0,0.0,14189.0,9392.0,13008.0,10756.5,9508.5,8542.5,42720.0,8194.5,21824.0,96.0,0.0434239070485713,-0.1614285714285707,76.9000015258789,11.40000057220459,65.5,0.4,7.5,15.300000190734863,0.0,156.10107421875,25.15999984741211,6.920000076293945,1.1060000658035278,1.0,1.7699999809265137,-3.509999990463257,40.0,0.0,1.0,360.0,1.0,35.4,73.3,5.0,161.0,14189.0,9392.0,13008.0,10756.5,0.0434239070485713,-0.1614285714285707
-29.744167,29.905833,30-09-2013,0.0,0.0,0.0,-1.0,-1.0,53.005,124.0,10.0,253.0,0.0,0.0,0.0,0.0,0.0,12544.0,9765.0,14466.0,13014.0,10199.0,9038.5,47405.5,8853.5,21824.0,96.0,-0.0711588300629394,-0.1940076761173695,128.6999969482422,56.5,72.20000457763672,2.9000000000000004,58.7,7.200000286102295,0.0,226.99851989746097,25.709999084472656,10.019999504089355,1.311000108718872,0.959999978542328,2.5799999237060547,-3.879999876022339,40.0,0.0,1.0,360.0,1.0,53.005,124.0,10.0,155.1,12544.0,9765.0,14466.0,13014.0,-0.0711588300629394,-0.1940076761173695
-29.744167,29.905833,31-10-2014,0.0,0.0,0.0,-1.0,-1.0,40.8,90.5,29.0,253.0,0.0,0.0,0.0,0.0,0.0,23965.0,21346.5,23104.0,20771.5,21816.5,20555.0,39841.5,20564.5,22280.0,96.0,0.0182922942913594,-0.039538362898055,127.9000015258789,127.9000015258789,0.0,9.9,198.4,68.5999984741211,0.0,241.90321350097656,24.13999938964844,12.34999942779541,1.4700000286102295,0.7599999904632568,2.669999837875366,-1.96999990940094,40.0,0.0,1.0,360.0,1.0,40.8,90.5,29.0,157.2,23965.0,21346.5,23104.0,20771.5,0.0182922942913594,-0.039538362898055
-29.658056,25.973333,07-02-2014,0.0,0.0,0.0,-1.0,-1.0,281.651,653.74,16.0,253.0,0.0,0.0,0.0,0.0,0.0,15542.0,10327.0,15324.0,13380.0,10627.5,8971.0,48159.5,8458.0,21824.0,96.0,0.007062787533208,-0.1948072199914226,138.90000915527344,73.30000305175781,65.5999984741211,3.9,77.2,0.6000000238418579,0.0,246.99851989746097,29.459999084472656,15.960000038146973,1.5750000476837158,1.399999976158142,1.9900000095367432,-2.169999837875366,110.0,0.0,1.0,341.0,1.0,281.651,653.74,16.0,194.1,15542.0,10327.0,15324.0,13380.0,0.007062787533208,-0.1948072199914226
-29.658056,25.973333,07-11-2014,0.0,0.0,0.0,-1.0,-1.0,280.316,690.0,20.0,253.0,0.0,0.0,0.0,0.0,0.0,13829.5,9850.5,14580.0,12351.0,10103.5,8684.0,46971.0,8149.0,21824.0,160.0,-0.0264172195920377,-0.1935899797384409,177.6999969482422,108.70000457763672,69.0,5.7,114.4,0.5,0.0,277.1003723144531,26.59000015258789,11.25999927520752,1.0230000019073486,1.3899999856948853,3.859999895095825,-1.4900000095367432,110.0,0.0,1.0,341.0,1.0,280.316,690.0,20.0,204.0,13829.5,9850.5,14580.0,12351.0,-0.0264172195920377,-0.1935899797384409
-29.658056,25.973333,12-06-2015,0.0,0.0,0.0,-1.0,-1.0,334.839,932.0,24.0,253.0,0.0,0.0,0.0,0.0,0.0,12587.5,9721.0,13123.5,11636.5,10393.0,8752.5,40190.5,8235.5,21824.0,96.0,-0.0208471082416085,-0.1489417584101199,61.20000076293945,31.700000762939453,29.5,1.7000000000000002,33.4,0.4000000059604645,0.0,135.3995361328125,16.049999237060547,-0.5799999833106995,0.6570000052452087,0.550000011920929,2.669999837875366,-2.119999885559082,110.0,0.0,1.0,341.0,1.0,334.839,932.0,24.0,217.1,12587.5,9721.0,13123.5,11636.5,-0.0208471082416085,-0.1489417584101199
-29.658056,25.973333,17-04-2015,0.0,0.0,0.0,-1.0,-1.0,328.888,909.0,27.0,253.0,0.0,0.0,0.0,0.0,0.0,13462.0,9814.0,13437.0,11820.5,9959.0,8598.0,43106.5,8082.5,21824.0,96.0,0.0009294025800215,-0.1558212549997843,85.20000457763672,4.5,80.70000457763672,0.2,4.800000000000001,0.4000000059604645,0.0,167.60104370117188,23.81999969482422,4.159999847412109,0.8660000562667847,1.0299999713897705,2.2100000381469727,-3.109999895095825,110.0,0.0,1.0,341.0,1.0,328.888,909.0,27.0,217.1,13462.0,9814.0,13437.0,11820.5,0.0009294025800215,-0.1558212549997843
-29.658056,25.973333,20-02-2014,0.0,0.0,0.0,-1.0,-1.0,198.187,418.57,69.0,253.0,0.0,0.0,0.0,0.0,0.0,15542.0,10327.0,15324.0,13380.0,10627.5,8971.0,48159.5,8458.0,21824.0,96.0,0.007062787533208,-0.1948072199914226,135.1999969482422,46.10000228881836,89.0999984741211,2.4000000000000004,48.5,0.6000000238418579,0.0,216.3030242919922,27.209999084472656,12.56999969482422,1.371000051498413,1.1699999570846558,2.5999999046325684,-2.3899998664855957,110.0,0.0,1.0,341.0,1.0,198.187,418.57,69.0,194.1,15542.0,10327.0,15324.0,13380.0,0.007062787533208,-0.1948072199914226
-29.658056,25.973333,22-05-2014,0.0,0.0,0.0,-1.0,-1.0,184.691,462.0,23.0,253.0,0.0,0.0,0.0,0.0,0.0,10671.5,8902.5,9925.5,8930.5,9098.0,8124.0,40829.0,7645.5,23888.0,96.0,0.0362188668252656,-0.0543339706819627,65.4000015258789,0.3000000119209289,65.0999984741211,0.0,0.3,0.5,0.0,146.99700927734375,16.869998931884766,-2.4700000286102295,0.5790000557899475,0.6399999856948853,2.5799999237060547,-2.8899998664855957,110.0,0.0,1.0,341.0,1.0,184.691,462.0,23.0,194.1,10671.5,8902.5,9925.5,8930.5,0.0362188668252656,-0.0543339706819627
-29.658056,25.973333,22-08-2014,0.0,0.0,0.0,-1.0,-1.0,245.923,612.0,20.0,253.0,0.0,0.0,0.0,0.0,0.0,12805.5,10107.5,14640.5,12695.0,10766.0,8972.0,43855.5,8321.0,21824.0,160.0,-0.0668585586242073,-0.183166316470017,135.6999969482422,3.900000095367432,131.8000030517578,0.2,4.1000000000000005,0.5,0.0,244.50033569335935,26.219999313354492,5.489999771118164,0.7320000529289246,1.4299999475479126,2.819999933242798,-3.069999933242798,110.0,0.0,1.0,341.0,1.0,245.923,612.0,20.0,204.0,12805.5,10107.5,14640.5,12695.0,-0.0668585586242073,-0.183166316470017
-29.658056,25.973333,25-07-2014,0.0,0.0,0.0,-1.0,-1.0,234.788,554.0,20.0,253.0,0.0,0.0,0.0,0.0,0.0,13131.0,10636.0,14120.0,11814.5,11088.0,9298.5,40153.0,8599.5,21824.0,96.0,-0.0362922461561042,-0.1407335595411208,99.4000015258789,7.5,91.9000015258789,0.4,7.9,0.5,0.0,184.40377807617188,20.53999900817871,2.7300000190734863,0.6410000324249268,0.949999988079071,3.2699999809265137,-2.929999828338623,110.0,0.0,1.0,341.0,1.0,234.788,554.0,20.0,204.0,13131.0,10636.0,14120.0,11814.5,-0.0362922461561042,-0.1407335595411208
-29.658056,25.973333,27-03-2014,0.0,0.0,0.0,-1.0,-1.0,164.271,346.27,82.0,253.0,0.0,0.0,0.0,0.0,0.0,15778.5,10097.0,12059.0,9895.0,10001.0,8643.0,43762.5,8191.5,21824.0,96.0,0.1336147283340812,-0.0885538905939696,102.4000015258789,24.700000762939453,77.70000457763672,1.3,26.0,0.5,0.0,201.2974395751953,24.579999923706055,6.739999771118164,1.0049999952316284,1.0399999618530271,1.9499999284744265,-2.879999876022339,110.0,0.0,1.0,341.0,1.0,164.271,346.27,82.0,194.1,15778.5,10097.0,12059.0,9895.0,0.1336147283340812,-0.0885538905939696
-29.651389,22.746389,01-08-2013,0.0,0.0,0.0,-1.0,-1.0,106.417,271.3,11.0,253.0,0.0,0.0,0.0,0.0,0.0,13265.0,9965.0,15051.5,13314.0,10852.5,8930.0,40406.5,8578.5,21824.0,96.0,-0.0630904243109139,-0.2033258049687198,112.70000457763672,0.699999988079071,112.0,0.0,0.7000000000000001,0.0,0.0,200.3017578125,21.18000030517578,2.7799999713897705,0.5540000200271606,1.079999923706055,3.2799999713897705,-1.8399999141693115,120.0,0.0,1.0,292.0,1.0,106.417,271.3,11.0,228.90001,13265.0,9965.0,15051.5,13314.0,-0.0630904243109139,-0.2033258049687198
-29.651389,22.746389,07-03-2014,0.0,0.0,0.0,-1.0,-1.0,107.917,238.1,62.0,253.0,0.0,0.0,0.0,0.0,0.0,14204.5,10415.5,16715.0,14383.5,11432.0,9234.5,48564.0,8831.0,21824.0,96.0,-0.0811947153091088,-0.2321925508191878,182.8000030517578,28.100000381469727,154.6999969482422,1.5,29.5,0.0,0.0,254.69918823242188,31.28999900817871,15.84999942779541,1.2610000371932983,1.9399999380111697,3.1499998569488525,0.7999999523162842,120.0,0.0,1.0,292.0,1.0,107.917,238.1,62.0,248.2,14204.5,10415.5,16715.0,14383.5,-0.0811947153091088,-0.2321925508191878
-29.651389,22.746389,09-11-2015,0.0,0.0,0.0,-1.0,-1.0,93.3375,232.8,20.0,253.0,0.0,0.0,0.0,0.0,0.0,13953.5,10904.5,18084.5,16437.5,12336.5,9655.5,51023.0,9313.0,21824.0,96.0,-0.1289406329983141,-0.2476801545413769,239.6000061035156,2.0,237.6000061035156,0.1,2.1,0.0,0.0,340.89910888671875,31.959999084472656,14.049999237060549,0.9450000524520874,2.240000009536743,4.170000076293945,-1.149999976158142,120.0,0.0,1.0,292.0,1.0,93.3375,232.8,20.0,248.3,13953.5,10904.5,18084.5,16437.5,-0.1289406329983141,-0.2476801545413769
-29.651389,22.746389,11-09-2015,0.0,0.0,0.0,-1.0,-1.0,118.97,468.0,20.0,253.0,0.0,0.0,0.0,0.0,0.0,12752.0,10156.5,15757.5,14197.0,11110.0,9131.0,43910.0,8801.0,21824.0,96.0,-0.1054210000175376,-0.2161379949062274,137.3000030517578,3.200000047683716,134.10000610351562,0.2,3.4000000000000004,0.0,0.0,235.59829711914065,27.06999969482422,9.619999885559082,0.7620000243186951,1.6399999856948853,2.75,1.6200000047683716,120.0,0.0,1.0,292.0,1.0,118.97,468.0,20.0,248.3,12752.0,10156.5,15757.5,14197.0,-0.1054210000175376,-0.2161379949062274
-29.651389,22.746389,12-03-2014,0.0,0.0,0.0,-1.0,-1.0,99.043,247.8,10.0,253.0,0.0,0.0,0.0,0.0,0.0,14209.5,10411.0,16725.0,14394.5,11450.5,9218.0,48565.0,8843.5,21824.0,96.0,-0.0813169761916304,-0.2326798349056595,182.8000030517578,28.100000381469727,154.6999969482422,1.5,29.5,0.0,0.0,254.69918823242188,31.28999900817871,15.84999942779541,1.2610000371932983,1.9399999380111697,3.1499998569488525,0.7999999523162842,120.0,0.0,1.0,292.0,1.0,99.043,247.8,10.0,248.2,14209.5,10411.0,16725.0,14394.5,-0.0813169761916304,-0.2326798349056595
-29.651389,22.746389,18-06-2015,0.0,0.0,0.0,-1.0,-1.0,179.745,808.0,20.0,253.0,0.0,0.0,0.0,0.0,0.0,12734.0,9790.0,14688.0,13062.5,10653.5,8805.5,40520.0,8489.0,21824.0,96.0,-0.0712566552403177,-0.2000980472260797,75.80000305175781,6.200000286102295,69.5999984741211,0.3,6.6000000000000005,0.0,0.0,149.0022430419922,19.420000076293945,3.25,0.6350000500679016,0.8799999952316284,2.5199999809265137,0.9099999666213988,120.0,0.0,1.0,292.0,1.0,179.745,808.0,20.0,248.3,12734.0,9790.0,14688.0,13062.5,-0.0712566552403177,-0.2000980472260797
-29.651389,22.746389,26-03-2013,0.0,0.0,0.0,-1.0,-1.0,98.445,257.2,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13867.5,10379.5,16770.5,14687.0,11603.5,9210.5,48439.0,8868.5,21824.0,96.0,-0.0947516156407073,-0.2353959484346216,128.90000915527344,7.099999904632568,121.8000030517578,0.4,7.4,0.0,0.0,215.2961578369141,27.35999870300293,9.869999885559082,1.0110000371932983,1.4299999475479126,2.549999952316284,-1.9299999475479128,120.0,0.0,1.0,292.0,1.0,98.445,257.2,10.0,236.0,13867.5,10379.5,16770.5,14687.0,-0.0947516156407073,-0.2353959484346216
-29.651389,22.746389,27-03-2013,0.0,0.0,0.0,-1.0,-1.0,95.272,241.7,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13867.5,10379.5,16770.5,14687.0,11603.5,9210.5,48439.0,8868.5,21824.0,96.0,-0.0947516156407073,-0.2353959484346216,128.90000915527344,7.099999904632568,121.8000030517578,0.4,7.4,0.0,0.0,215.2961578369141,27.35999870300293,9.869999885559082,1.0110000371932983,1.4299999475479126,2.549999952316284,-1.9299999475479128,120.0,0.0,1.0,292.0,1.0,95.272,241.7,10.0,236.0,13867.5,10379.5,16770.5,14687.0,-0.0947516156407073,-0.2353959484346216
