latitude,longitude,sample_date,gaia_changed_ever_frac,gaia_impervious_frac_by_sample_year,gaia_recent_change_5y_frac,gaia_years_since_change_mean,gaia_transition_year_mean_changed_pixels,gsw_change,gsw_extent,gsw_occurrence,gsw_recurrence,gsw_seasonality,gsw_transitions,nir,green,swir16,swir22,red,blue,NDMI,MNDWI,pet,aet,def,q,ppt,soil,swe,srad,tmax,tmin,vap,vpd,ws,pdsi,esa_lccs_class,esa_change_count,esa_urban_frac_1km,esa_cropland_frac_1km,esa_water_frac_1km,esa_forest_frac_1km,esa_shrub_frac_1km,esa_grass_frac_1km,esa_sparse_veg_frac_1km,esa_bare_frac_1km,esa_snow_ice_frac_1km,esa_flooded_frac_1km,esa_other_frac_1km,gsw_occurrence_mean_1km,gsw_seasonality_mean_1km,gsw_recurrence_mean_1km,gsw_extent_mean_1km,gsw_change_mean_1km,gsw_water_frac_1km,gaia_changed_ever_frac_1km,gaia_impervious_frac_by_sample_year_1km,gaia_recent_change_5y_frac_1km,gaia_years_since_change_mean_1km,gaia_transition_year_mean_changed_pixels_1km,month_sin,month_cos,landsat_present,ndvi,nbr,mineral_index,swir_ratio,salinity_proxy,wb,eci,rr,etgap,dsi,hri,water_perm,water_instab,recurrence_ratio,seasonal_water,esa_change_intensity,wb_x_impervious,eci_x_impervious,gsw_occ_x_impervious
-34.005833,22.351111,03-04-2014,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,16400.5,9087.0,13107.5,10199.5,8778.5,8134.0,0.1115968550901446,-0.1811484827322076,82.30000305175781,72.9000015258789,9.40000057220459,3.8,76.60000000000001,2.200000047683716,0.0,165.5973358154297,23.799999237060547,13.059999465942385,1.562000036239624,0.6699999570846558,2.690000057220459,1.079999923706055,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,0.8660254037844387,-0.49999999999999983,1,0.3027125779299133,0.23312030074311577,0.12476938258356848,1.2851120151688697,0.621901771249541,-5.700003051757804,1.0744125584509823,0.04960835444375516,9.400001525878906,0.12271541056774385,3051.9587916887394,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,03-07-2014,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,17623.5,8745.0,11901.5,9567.0,8585.5,7868.5,0.1938018628281111,-0.152883055239386,69.4000015258789,14.5,54.900001525878906,0.8,15.2,2.0,0.0,122.3037567138672,20.549999237060547,8.710000038146973,1.058000087738037,0.7199999690055847,3.3499999046325684,-1.6399999856948853,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-0.4999999999999998,-0.8660254037844388,1,0.344843374400212,0.296298339482676,0.108740713132788,1.2440158878181231,0.5428547110084345,-54.2000015258789,4.565789273690108,0.05263157548476478,54.900001525878906,3.611841968028746,1789.3039164014556,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,03-12-2014,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,16925.5,9656.0,15264.5,11966.5,9506.0,8635.0,0.0515998757378066,-0.2250556770530277,146.0,27.899999618530273,118.0999984741211,1.5,29.3,1.7000000476837158,0.0,291.8009033203125,24.899999618530273,15.299999237060549,1.8000000715255735,0.6499999761581421,3.899999856948853,-2.0,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-2.4492935982947064e-16,1.0,1,0.2807067324865896,0.1716392080793424,0.12111196797322493,1.275602724165328,0.7070101325983273,-116.7,4.982934983517577,0.051194537501892914,118.10000038146973,4.0307165339045925,5865.197989768465,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,04-06-2014,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,17623.5,8745.0,11901.5,9567.0,8585.5,7868.5,0.1938018628281111,-0.152883055239386,74.5999984741211,29.600000381469727,45.0,1.6,31.0,2.1000001430511475,0.0,116.59832763671876,20.93000030517578,8.819999694824219,1.0540000200271606,0.7599999904632568,4.069999694824219,-1.059999942779541,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,1.2246467991473532e-16,-1.0,1,0.344843374400212,0.296298339482676,0.108740713132788,1.2440158878181231,0.5428547110084345,-43.599998474121094,2.406451486053858,0.05161290156087414,44.99999809265137,1.4516128563995851,1734.4001235961916,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,04-06-2015,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,5809.5,4518.0,5124.5,4465.5,4301.0,4368.0,0.0626486189866465,-0.0628986258750317,61.0,58.400001525878906,2.6000001430511475,3.1,61.400000000000006,1.399999976158142,0.0,109.1965789794922,20.15999984741211,9.5,1.0860000848770142,0.699999988079071,2.990000009536743,-2.0299999713897705,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,1.2246467991473532e-16,-1.0,1,0.14920132534007208,0.13080291969529897,0.0687174139657229,1.1475758591092653,0.7686547894364997,0.4000000000000057,0.9934853258390012,0.05048859852624432,2.5999984741210938,0.0423452785131249,1619.3852579348315,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,0.0,0.0,0.0
-34.005833,22.351111,04-07-2013,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,15407.5,8980.5,12717.0,10211.0,8943.5,8126.0,0.0956639229141848,-0.1722087798133417,69.0,25.399999618530273,43.60000228881836,1.3,26.4,3.799999952316284,0.0,116.90342712402344,21.06999969482422,9.719999313354492,1.1150000095367432,0.7400000095367432,3.3499999046325684,-2.740000009536743,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-0.4999999999999998,-0.8660254037844388,1,0.26545111082643624,0.20284169642239624,0.10929867410549116,1.245421604030416,0.6627291902863716,-42.6,2.61363626463499,0.049242422377180975,43.60000038146973,1.6515151756554236,1799.728202600687,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,04-11-2014,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,16294.0,9508.5,14996.5,11521.0,9456.5,8612.0,0.0414662597273931,-0.2239542950418273,121.3000030517578,84.0999984741211,37.20000076293945,4.4,88.4,1.7000000476837158,0.0,266.2007141113281,22.350000381469727,13.019999504089355,1.6060000658035278,0.5,4.599999904632568,-2.0399999618530273,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-0.5000000000000004,0.8660254037844384,1,0.2655288246727043,0.17159805859530475,0.13106439143467277,1.3016665218903163,0.7070700871052491,-32.90000305175779,1.3721719647011972,0.04977375509305707,37.200004577636705,0.420814483508201,4707.759613826711,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,04-11-2015,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,17151.5,9303.0,13403.5,10557.5,8965.0,8212.5,0.1226640484372439,-0.1805870565697039,128.40000915527344,70.20000457763672,58.20000076293945,3.7,73.7,2.700000047683716,0.0,275.2001953125,22.760000228881836,12.670000076293944,1.5510001182556152,0.5699999928474426,4.019999980926514,0.7299999594688416,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-0.5000000000000004,0.8660254037844384,1,0.31346083892123905,0.23797322168833326,0.11877634488882867,1.2695713946228206,0.6155438299498269,-54.700009155273435,1.742198200991523,0.0502035271342805,58.20000457763672,0.7896879236533451,4875.171501953155,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,04-12-2013,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,19681.5,12046.5,17749.5,15734.5,12145.5,9826.0,0.0516149715476475,-0.1914015304067653,147.10000610351562,13.300000190734863,133.8000030517578,0.7000000000000001,13.9,2.700000047683716,0.0,298.1978759765625,24.739999771118164,15.699999809265137,1.842000126838684,0.6200000047683716,3.9599997997283936,-1.7599999904632568,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-2.4492935982947064e-16,1.0,1,0.2367800923669595,0.11144680370139352,0.06017799545872124,1.1280625376638558,0.799456342209717,-133.20000610351562,10.58273349070375,0.05035970860721521,133.80000591278076,9.625898807615757,6029.5609896816895,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,05-03-2015,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,15016.5,9467.5,15531.5,12387.5,9583.0,8669.0,-0.0168587141547727,-0.2425697027881105,116.8000030517578,25.200000762939453,91.5999984741211,1.3,26.5,1.5,0.0,222.80245971679688,26.079999923706055,15.75,1.9040000438690183,0.6899999976158142,3.419999837875366,-2.7899999618530273,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,1.0,6.123233995736766e-17,1,0.22087847313071898,0.09593490001109564,0.1126114832152795,1.2538042380420742,0.824925914772089,-90.3000030517578,4.407547118649459,0.04905660192239238,91.60000228881835,3.456603585566698,4659.913436477567,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,05-04-2013,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,15404.0,9137.0,15042.0,11717.5,9239.0,8436.5,0.0118899034355908,-0.2442201910748987,87.0999984741211,23.30000114440918,63.79999923706055,1.2000000000000002,24.0,4.900000095367432,0.0,172.7960205078125,23.209999084472656,11.489999771118164,1.4530000686645508,0.6599999666213989,3.0799999237060547,-2.0999999046325684,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,0.8660254037844387,-0.49999999999999983,1,0.2501724627581799,0.13592537285415904,0.12423625254118215,1.2837209301230021,0.7606790443546689,-63.099998474121094,3.6291664518731097,0.04999999791666676,63.799997329711914,2.6583331907803065,2998.010856935871,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,05-09-2014,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,15955.0,9153.5,13845.0,10916.5,9158.0,8343.5,0.0708053691275165,-0.20399156466726,94.8000030517578,48.900001525878906,45.900001525878906,2.6,51.400000000000006,1.8000000715255735,0.0,194.00076293945312,21.689998626708984,10.469999313354492,1.2910000085830688,0.6499999761581421,3.5,-2.109999895095825,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.8369701987210297e-16,1,0.27065663201247736,0.18750348881947404,0.11826827938055981,1.2682636374966094,0.6842055781457721,-43.40000305175779,1.8443580001439648,0.0505836566034308,45.90000152587889,0.892996121262311,3119.5320682517777,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,06-05-2015,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,15211.0,9072.0,13413.0,10664.0,9264.0,8435.0,0.0628144214645051,-0.1930620413609064,77.30000305175781,22.899999618530273,54.400001525878906,1.2000000000000002,24.1,1.399999976158142,0.0,129.99594116210938,23.36999893188477,12.050000190734863,1.3610000610351562,0.7899999618530273,3.3999998569488525,-2.740000009536743,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,0.49999999999999994,-0.8660254037844387,1,0.2429826353322581,0.17572946859224234,0.11417535406760912,1.257783195681003,0.701071592880082,-53.20000305175781,3.20746887320701,0.04979252905425191,54.40000343322754,2.257261380440561,2302.2280609530135,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,06-06-2013,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,15083.0,8938.5,13206.0,10728.0,9128.5,8355.5,0.066350878433313,-0.1927115085009813,64.80000305175781,31.399999618530273,33.400001525878906,1.6,32.6,4.099999904632568,0.0,114.90097045898438,19.899999618530273,8.460000038146973,1.1060000658035278,0.6200000047683716,3.9599997997283936,-2.5799999237060547,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,1.2246467991473532e-16,-1.0,1,0.24593684818181702,0.1687265119457314,0.1035347204769978,1.2309843399299978,0.711264337286265,-32.20000305175781,1.9877300939885805,0.0490797530957131,33.40000343322754,1.024539892679111,1629.2957413843396,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,06-08-2013,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,79.4000015258789,64.4000015258789,15.0,3.4000000000000004,67.5,3.5,0.0,152.00250244140625,19.18000030517578,8.059999465942383,1.0740000009536743,0.5799999833106995,3.9700000286102295,-2.2300000190734863,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-0.8660254037844384,-0.5000000000000004,0,,,,,,-11.900001525878906,1.1762963014752978,0.05037036962414268,15.0,0.2222222189300412,2070.274065856647,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,06-08-2014,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,15960.5,9270.5,12478.5,9710.0,9082.0,8712.0,0.1224374978023133,-0.1475010345303225,77.9000015258789,23.100000381469727,54.79999923706055,1.2000000000000002,24.200000000000003,1.899999976158142,0.0,160.79885864257812,20.53999900817871,9.829999923706056,1.2090001106262207,0.6100000143051147,3.43999981880188,-2.2300000190734863,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-0.8660254037844384,-0.5000000000000004,1,0.274673055794163,0.24348960868532013,0.12477184126350263,1.2851184344711515,0.608376930509171,-53.7000015258789,3.219008194498789,0.04958677481046385,54.80000114440918,2.2644626848180933,2441.7305826116935,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,07-03-2014,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,16000.0,9107.0,13184.5,10303.0,8791.5,8272.0,0.0964724425636893,-0.1829172554561147,110.0,35.20000076293945,74.80000305175781,1.8,36.9,2.299999952316284,0.0,225.3970642089844,24.15999984741211,14.880000114440918,1.825000047683716,0.5399999618530273,3.1999998092651367,0.6699999570846558,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,1.0,6.123233995736766e-17,1,0.29076497992090977,0.21659126334575557,0.12268227780212103,1.2796758224517446,0.6439374999597539,-73.1,2.98102972951139,0.04878048648291365,74.79999923706055,2.0271002987712063,4399.750689060268,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,07-10-2015,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,16049.0,9906.5,12365.5,10684.0,9578.0,8364.5,0.1296345175878508,-0.1104076867816087,123.3000030517578,29.30000114440918,94.0,1.5,30.700000000000003,2.799999952316284,0.0,248.5000915527344,23.279998779296875,13.389999389648438,1.5490000247955322,0.6599999666213989,3.919999837875366,-0.7699999809265137,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-0.8660254037844386,0.5000000000000001,1,0.2525071213855501,0.20068828787638168,0.07295169092288545,1.1573848744704807,0.6657112592270104,-92.6000030517578,4.016286613533262,0.04885993326189142,94.00000190734862,3.061889151078529,4556.248951110757,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,08-03-2013,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,14528.0,9513.5,15310.5,12047.0,9760.0,8765.5,-0.0262245086046549,-0.2335240090235247,119.70000457763672,17.899999618530273,101.8000030517578,0.9,18.1,5.400000095367432,0.0,222.8013610839844,26.579999923706055,15.289999961853027,1.9310001134872437,0.6899999976158142,3.7799999713897705,-1.5199999809265137,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,1.0,6.123233995736766e-17,1,0.1963109354332876,0.09335841956374945,0.11929087087199887,1.2708973187290697,0.8292263215288252,-101.60000457763672,6.613259556042936,0.049723754158908604,101.80000495910645,5.624309250135278,4664.346481544418,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,08-05-2014,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,16524.0,8845.0,12147.0,9776.5,8527.5,7989.5,0.1526629695511138,-0.1572980182926822,81.5,27.5,54.0,1.4,28.8,2.1000001430511475,0.0,128.80067443847656,23.010000228881836,11.989999771118164,1.3610000610351562,0.75,4.009999752044678,-0.4599999785423279,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,0.49999999999999994,-0.8660254037844387,1,0.31920244295474515,0.2565540578978896,0.10812598352871913,1.2424691861870332,0.591654563023986,-52.7,2.829861012852048,0.048611109423225364,54.0,1.8749999348958355,2254.01180267334,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,09-05-2013,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,75.9000015258789,18.5,57.400001525878906,1.0,19.0,4.400000095367432,0.0,134.90151977539062,23.010000228881836,11.229999542236328,1.290000081062317,0.7899999618530273,3.15999984741211,-2.509999990463257,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,0.49999999999999994,-0.8660254037844387,0,,,,,,-56.900001525878906,3.9947367121653783,0.05263157617728546,57.400001525878906,3.0210525528855974,2309.5140031164337,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,09-07-2015,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,15815.5,8848.0,12310.5,9762.5,8536.5,7947.5,0.1246177913674176,-0.1636458161022749,60.70000076293945,60.70000076293945,0.0,3.3000000000000003,66.0,3.4000000953674316,0.0,104.20050048828124,19.06999969482422,9.31999969482422,1.062000036239624,0.6299999952316284,3.0199999809265137,-1.1100000143051147,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-0.4999999999999998,-0.8660254037844388,1,0.2989076872413392,0.2366486824522383,0.11543514700695713,1.2609987194611012,0.6172741929994452,5.299999237060547,0.9196969673218559,0.04999999924242426,0.0,0.0,1479.126072631683,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,0.0,0.0,0.0
-34.005833,22.351111,09-09-2013,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,90.9000015258789,9.699999809265137,81.20000457763672,0.5,10.0,3.299999952316284,0.0,206.39724731445312,19.149999618530273,8.329999923706055,1.1410000324249268,0.5199999809265137,4.170000076293945,-2.9600000381469727,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.8369701987210297e-16,0,,,,,,-80.9000015258789,9.089999243587966,0.049999995000000505,81.20000171661377,8.119999645763707,2835.898130860005,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,09-10-2014,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,15692.5,9142.0,13727.0,10766.0,8927.0,8214.0,0.0668094291201411,-0.2004897459442905,125.4000015258789,8.199999809265137,117.20000457763672,0.4,8.5,1.8000000715255735,0.0,245.90196228027344,23.149999618530273,12.460000038146973,1.4850000143051147,0.6599999666213989,4.519999980926514,-3.0999999046325684,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-0.8660254037844386,0.5000000000000001,1,0.2748024939468794,0.18619725229373557,0.12089168333316083,1.2750325096344943,0.686060219806528,-116.9000015258789,14.7529396203458,0.047058817993080246,117.20000171661377,13.788234210517944,4378.284396188399,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,10-04-2015,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,15278.5,8997.0,13507.5,10639.0,8854.0,8208.0,0.0615229625512399,-0.2004265813503957,80.20000457763672,51.79999923706055,28.399999618530273,2.7,54.5,1.5,0.0,172.00216674804688,22.600000381469727,12.449999809265137,1.5770000219345093,0.5299999713897705,3.0299999713897705,-2.4700000286102295,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,0.8660254037844387,-0.49999999999999983,1,0.2662177561269567,0.17901032120462967,0.1187956846698778,1.2696212048811335,0.6963379912493807,-25.70000457763672,1.471559690019762,0.04954128349465536,28.400005340576172,0.5211009008702637,3014.3379886629264,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
-34.005833,22.351111,10-10-2012,0.0,0.0,0.0,-1.0,-1.0,253.0,0.0,0.0,0.0,0.0,0.0,6918.0,4467.0,6798.0,5516.5,4574.0,4085.0,0.0087489063867015,-0.2069241011984003,100.0999984741211,92.0,8.100000381469727,4.7,93.9,12.600000381469728,0.0,208.4998016357422,20.1299991607666,11.65999984741211,1.3910000324249268,0.4799999892711639,4.5,1.959999918937683,40.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916233599185943,0.0160604622215032,0.4580380916595459,0.0055109430104494,252.09478759765625,0.0055109431585577,0.0,0.0,0.0,-1.0,-1.0,-0.8660254037844386,0.5000000000000001,1,0.20396797770588512,0.11271060355360403,0.10406431441763252,1.2323030905044314,0.7974125468636293,-6.199998474121088,1.066027661428045,0.0500532476032668,8.099998474121094,0.08626198397452335,3314.104243602851,0.0002564633110608412,0.0013358072186813248,83.099206720971,0,0.0,-0.0,0.0,0.0
