latitude,longitude,sample_date,gaia_changed_ever_frac,gaia_impervious_frac_by_sample_year,gaia_recent_change_5y_frac,gaia_years_since_change_mean,gaia_transition_year_mean_changed_pixels,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,gsw_change,gsw_extent,gsw_occurrence,gsw_recurrence,gsw_seasonality,gsw_transitions,nir,green,swir16,swir22,red,blue,lwir11,coastal,qa_pixel,qa_aerosol,NDMI,MNDWI,pet,aet,def,q,ppt,soil,swe,srad,tmax,tmin,vap,vpd,ws,pdsi,esa_lccs_class,esa_change_count,esa_processed_flag,esa_observation_count,esa_current_pixel_state
-34.005833,22.351111,13-11-2013,0.0,0.0,0.0,-1.0,-1.0,22.357,1092.0,10.0,253.0,0.0,0.0,0.0,0.0,0.0,16471.5,9784.0,15011.5,11764.0,9733.5,8815.5,,,5440.0,,0.0463742337134325,-0.210824544776269,128.1999969482422,64.30000305175781,63.900001525878906,3.4000000000000004,67.5,2.9000000953674316,0.0,274.200439453125,23.43000030517578,13.769999504089355,1.658000111579895,0.5799999833106995,4.269999980926514,-1.3399999141693115,40.0,0.0,1.0,145.0,1.0
-34.005833,22.351111,17-05-2011,0.0,0.0,0.0,-1.0,-1.0,5.0,472.0,10.0,253.0,0.0,0.0,0.0,0.0,0.0,14345.0,9262.0,13994.5,11001.0,9288.5,8403.0,,,5440.0,,0.0123678963990189,-0.2034914970008376,65.70000457763672,65.70000457763672,0.0,15.2,129.70000000000002,51.60000228881836,0.0,104.6007080078125,19.739999771118164,9.510000228881836,1.100000023841858,0.6499999761581421,3.799999952316284,-1.25,40.0,0.0,1.0,145.0,1.0
-34.005833,22.351111,18-07-2012,0.0,0.0,0.0,-1.0,-1.0,6.889,609.0,14.0,253.0,0.0,0.0,0.0,0.0,0.0,14845.0,9003.0,12386.5,9968.0,9084.0,8297.0,,,5440.0,,0.0902814754971261,-0.1581850908155863,75.20000457763672,63.70000076293945,11.5,2.7,54.400000000000006,25.0,0.0,164.20176696777344,18.85999870300293,8.130000114440918,1.0700000524520874,0.5699999928474426,3.5799999237060547,2.0899999141693115,40.0,0.0,1.0,145.0,1.0
-34.005833,22.351111,19-04-2011,0.0,0.0,0.0,-1.0,-1.0,18.134,634.0,19.0,253.0,0.0,0.0,0.0,0.0,0.0,14345.0,9262.0,13994.5,11001.0,9288.5,8403.0,,,5440.0,,0.0123678963990189,-0.2034914970008376,76.30000305175781,24.0,52.29999923706055,1.3,25.1,2.799999952316284,0.0,113.80158996582033,23.01999855041504,12.809999465942385,1.4000000953674316,0.75,3.6999998092651367,-3.679999828338623,40.0,0.0,1.0,145.0,1.0
-34.005833,22.351111,21-01-2011,0.0,0.0,0.0,-1.0,-1.0,13.069,354.0,10.0,253.0,0.0,0.0,0.0,0.0,0.0,15884.5,9041.0,14091.5,10808.5,9049.0,8465.5,,,5440.0,,0.0598145182812915,-0.2183291905327992,118.3000030517578,14.600000381469728,103.70000457763672,0.8,15.1,3.299999952316284,0.0,250.20225524902344,25.760000228881836,17.989999771118164,2.059000015258789,0.6399999856948853,3.5,-2.759999990463257,40.0,0.0,1.0,145.0,1.0
-34.005833,22.351111,21-11-2012,0.0,0.0,0.0,-1.0,-1.0,26.677,784.0,37.0,253.0,0.0,0.0,0.0,0.0,0.0,16635.5,9697.0,14930.0,11807.5,9868.5,8826.0,,,5440.0,,0.0540305079913194,-0.2124903561132082,139.60000610351562,16.399999618530273,123.20000457763672,0.8,15.4,8.100000381469727,0.0,276.5971984863281,25.100000381469727,16.0,1.902000069618225,0.6100000143051147,3.799999952316284,0.6299999952316284,40.0,0.0,1.0,145.0,1.0
-34.005833,22.351111,23-05-2012,0.0,0.0,0.0,-1.0,-1.0,38.788,1026.0,10.0,253.0,0.0,0.0,0.0,0.0,0.0,15806.0,9335.5,13178.0,10518.0,9146.5,8572.0,,,5440.0,,0.0906707148771733,-0.1706753725542444,61.5,61.5,0.0,3.4000000000000004,67.5,7.099999904632568,0.0,105.1976318359375,20.03999900817871,9.809999465942385,1.1170001029968262,0.6699999570846558,3.3499999046325684,-0.959999978542328,40.0,0.0,1.0,145.0,1.0
-34.005833,22.351111,26-04-2012,0.0,0.0,0.0,-1.0,-1.0,30.899,458.0,10.0,253.0,0.0,0.0,0.0,0.0,0.0,15806.0,9335.5,13178.0,10518.0,9146.5,8572.0,,,5440.0,,0.0906707148771733,-0.1706753725542444,73.4000015258789,10.199999809265137,63.20000076293945,0.5,10.3,4.5,0.0,132.69802856445312,22.03999900817871,10.899999618530272,1.2620000839233398,0.7199999690055847,3.2100000381469727,-1.6999999284744265,40.0,0.0,1.0,145.0,1.0
-34.005833,22.351111,26-06-2012,0.0,0.0,0.0,-1.0,-1.0,12.443,424.0,10.0,253.0,0.0,0.0,0.0,0.0,0.0,15862.0,9280.0,13462.0,10847.5,9175.5,8359.0,,,5440.0,,0.0818442231619148,-0.1838888400316587,60.10000228881836,60.10000228881836,0.0,4.7,94.8,37.10000228881836,0.0,110.3039093017578,18.34000015258789,6.589999675750732,1.0099999904632568,0.5399999618530273,3.40999984741211,2.0,40.0,0.0,1.0,145.0,1.0
-34.005833,22.351111,29-01-2013,0.0,0.0,0.0,-1.0,-1.0,25.068,703.0,15.0,253.0,0.0,0.0,0.0,0.0,0.0,16774.5,10473.5,16190.0,12745.5,10713.0,9616.0,,,5440.0,,0.0177311956802013,-0.214394209312355,129.3000030517578,38.900001525878906,90.4000015258789,2.0,40.0,6.099999904632568,0.0,278.59783935546875,26.029998779296875,16.709999084472656,1.9580000638961792,0.6899999976158142,3.679999828338623,-0.0399999991059303,40.0,0.0,1.0,145.0,1.0
-33.980556,21.653333,03-10-2012,0.0,0.0,0.0,-1.0,-1.0,214.125,1265.48,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13138.0,9730.0,12492.0,10852.5,10201.5,8906.0,,,5440.0,,0.0252048380803744,-0.1242912429124285,107.20000457763672,54.900001525878906,52.29999923706055,2.8000000000000003,56.5,5.300000190734863,0.0,212.5031280517578,22.170000076293945,11.06999969482422,1.3160001039505005,0.6899999976158142,2.7100000381469727,1.4499999284744265,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,03-12-2012,0.0,0.0,0.0,-1.0,-1.0,135.181,1265.48,10.0,253.0,0.0,0.0,0.0,0.0,0.0,16435.5,10266.0,14805.0,11804.5,10432.0,9121.0,,,5440.0,,0.0521918663273633,-0.1810458298432444,157.40000915527344,12.800000190734863,144.60000610351562,0.6000000000000001,12.9,3.900000095367432,0.0,288.2967224121094,27.78999900817871,15.479999542236328,1.7790000438690186,0.9799999594688416,2.5,-0.3499999940395355,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,05-07-2012,0.0,0.0,0.0,-1.0,-1.0,168.335,1098.0,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13138.0,9730.0,12492.0,10852.5,10201.5,8906.0,,,5440.0,,0.0252048380803744,-0.1242912429124285,52.400001525878906,52.400001525878906,0.0,3.3000000000000003,66.2,12.90000057220459,0.0,113.40036010742188,18.709999084472656,4.369999885559082,0.9480000734329224,0.550000011920929,2.2899999618530273,1.6200000047683716,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,05-09-2012,0.0,0.0,0.0,-1.0,-1.0,169.407,1265.48,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13138.0,9730.0,12492.0,10852.5,10201.5,8906.0,,,5440.0,,0.0252048380803744,-0.1242912429124285,90.70000457763672,12.699999809265137,78.0,0.6000000000000001,11.3,6.5,0.0,200.99969482421875,20.75,7.569999694824219,1.1330000162124634,0.6200000047683716,3.069999933242798,0.9399999976158142,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,05-11-2013,0.0,0.0,0.0,-1.0,-1.0,122.192,1265.48,33.0,253.0,0.0,0.0,0.0,0.0,0.0,13816.0,9693.0,12511.5,10519.0,9855.5,8636.0,,,5440.0,,0.0495489507169307,-0.1269337296493948,140.90000915527344,37.10000228881836,103.8000030517578,1.9,38.900000000000006,1.600000023841858,0.0,279.9034423828125,25.439998626708984,13.329999923706056,1.5480000972747805,0.8499999642372131,2.859999895095825,-1.2599999904632568,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,06-11-2012,0.0,0.0,0.0,-1.0,-1.0,155.739,1265.48,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13138.0,9730.0,12492.0,10852.5,10201.5,8906.0,,,5440.0,,0.0252048380803744,-0.1242912429124285,147.0,17.80000114440918,129.1999969482422,0.9,17.8,4.5,0.0,301.00115966796875,25.469999313354492,12.949999809265137,1.4860000610351562,0.8999999761581421,2.609999895095825,0.7699999809265137,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,07-08-2012,0.0,0.0,0.0,-1.0,-1.0,149.452,1098.0,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13138.0,9730.0,12492.0,10852.5,10201.5,8906.0,,,5440.0,,0.0252048380803744,-0.1242912429124285,70.9000015258789,45.10000228881836,25.80000114440918,2.1,42.900000000000006,8.600000381469727,0.0,165.40277099609375,19.59000015258789,6.159999847412109,1.0,0.6200000047683716,2.569999933242798,1.8399999141693115,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,08-10-2013,0.0,0.0,0.0,-1.0,-1.0,242.269,1265.48,10.0,253.0,0.0,0.0,0.0,0.0,0.0,15268.5,10031.0,14209.0,11510.0,10384.0,8994.5,,,5440.0,,0.0359426681367143,-0.1723597359735966,113.8000030517578,60.79999923706055,53.0,3.2,63.900000000000006,1.7000000476837158,0.0,239.19747924804688,23.100000381469727,11.329999923706056,1.352000117301941,0.7400000095367432,2.2300000190734863,-1.6100000143051147,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,10-03-2013,0.0,0.0,0.0,-1.0,-1.0,189.767,1265.48,47.0,253.0,0.0,0.0,0.0,0.0,0.0,16251.0,10023.0,14499.0,11432.0,10140.5,9025.0,,,5440.0,,0.0569756097560973,-0.1825299730853919,132.10000610351562,12.600000381469728,119.5,0.6000000000000001,12.9,2.799999952316284,0.0,227.7033843994141,28.68000030517578,15.039999961853027,1.8410000801086424,0.9899999499320984,2.9800000190734863,-1.4199999570846558,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,11-03-2014,0.0,0.0,0.0,-1.0,-1.0,244.01,1265.48,10.0,253.0,0.0,0.0,0.0,0.0,0.0,15846.5,10633.0,15012.5,12240.0,10838.5,9307.5,,,5440.0,,0.0270261512038626,-0.1707707005127598,121.0,28.700000762939453,92.3000030517578,1.5,30.1,1.3000000715255735,0.0,229.404052734375,26.209999084472656,14.549999237060549,1.7340000867843628,0.8100000023841858,2.40999984741211,0.5899999737739563,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,11-09-2013,0.0,0.0,0.0,-1.0,-1.0,196.989,1265.48,10.0,253.0,0.0,0.0,0.0,0.0,0.0,15268.5,10031.0,14209.0,11510.0,10384.0,8994.5,,,5440.0,,0.0359426681367143,-0.1723597359735966,92.5,10.300000190734863,82.20000457763672,0.5,10.7,1.8000000715255735,0.0,205.7965087890625,20.309999465942383,7.019999980926514,1.087000012397766,0.6100000143051147,3.25,-2.619999885559082,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,12-06-2012,0.0,0.0,0.0,-1.0,-1.0,164.799,1098.0,16.0,253.0,0.0,0.0,0.0,0.0,0.0,16059.5,10229.0,15053.0,11784.5,10438.0,9035.5,,,5440.0,,0.0323503415026113,-0.190807689265089,51.29999923706055,47.900001525878906,3.4000000953674316,2.5,50.2,2.4000000953674316,0.0,107.29733276367188,20.69999885559082,7.210000038146973,1.037000060081482,0.699999988079071,2.0999999046325684,-1.059999942779541,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,12-06-2013,0.0,0.0,0.0,-1.0,-1.0,208.261,1265.48,10.0,253.0,0.0,0.0,0.0,0.0,0.0,14635.0,9570.0,14161.5,11485.0,9974.0,8670.0,,,5440.0,,0.016442970499887,-0.1934770242083299,57.20000076293945,27.600000381469727,29.600000381469727,1.4,28.8,2.200000047683716,0.0,115.19734191894533,20.3799991607666,5.829999923706055,1.027000069618225,0.6399999856948853,2.7699999809265137,-2.419999837875366,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,15-02-2012,0.0,0.0,0.0,-1.0,-1.0,155.991,1098.0,10.0,253.0,0.0,0.0,0.0,0.0,0.0,16010.0,10376.0,15027.0,12050.0,10430.5,9083.0,,,5440.0,,0.0316718755034312,-0.1830886115813086,140.3000030517578,20.700000762939453,119.5999984741211,1.1,21.3,3.5,0.0,273.69683837890625,28.06999969482422,16.059999465942383,1.825000047683716,1.0,2.93999981880188,0.9899999499320984,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,15-05-2013,0.0,0.0,0.0,-1.0,-1.0,204.753,1265.48,17.0,253.0,0.0,0.0,0.0,0.0,0.0,14635.0,9570.0,14161.5,11485.0,9974.0,8670.0,,,5440.0,,0.016442970499887,-0.1934770242083299,64.0,15.0,49.0,0.8,15.6,2.4000000953674316,0.0,135.70249938964844,23.75,9.710000038146973,1.1990000009536743,0.8799999952316284,1.75,-2.3399999141693115,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,16-05-2012,0.0,0.0,0.0,-1.0,-1.0,191.603,1098.0,10.0,253.0,0.0,0.0,0.0,0.0,0.0,16059.5,10229.0,15053.0,11784.5,10438.0,9035.5,,,5440.0,,0.0323503415026113,-0.190807689265089,63.20000076293945,8.5,54.70000076293945,0.4,8.700000000000001,2.6000001430511475,0.0,133.4987030029297,22.729999542236328,9.149999618530272,1.159000039100647,0.8100000023841858,1.819999933242798,-1.7300000190734863,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,17-02-2015,0.0,0.0,0.0,-1.0,-1.0,187.422,540.0,20.0,253.0,0.0,0.0,0.0,0.0,0.0,16434.0,10270.0,15255.5,12627.0,10597.5,9085.0,,,5440.0,,0.0371889742659239,-0.1953144894321357,127.5999984741211,12.40000057220459,115.20000457763672,0.7000000000000001,13.0,0.9000000357627869,0.0,228.4994659423828,28.239999771118164,15.479999542236328,1.8200000524520872,0.9899999499320984,2.619999885559082,-3.2100000381469727,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,17-08-2011,0.0,0.0,0.0,-1.0,-1.0,204.185,1098.0,17.0,253.0,0.0,0.0,0.0,0.0,0.0,12861.5,10435.5,13225.5,11504.5,10968.0,9497.0,,,5440.0,,-0.0139533100778164,-0.1179155572461006,94.3000030517578,10.600000381469728,83.70000457763672,0.3,5.9,9.0,0.0,204.70375061035156,21.85999870300293,8.40999984741211,1.152999997138977,0.7199999690055847,2.65999984741211,3.1999998092651367,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,17-11-2015,0.0,0.0,0.0,-1.0,-1.0,230.206,540.0,20.0,253.0,0.0,0.0,0.0,0.0,0.0,16790.5,10436.0,14786.0,12244.0,10666.0,9188.5,,,5440.0,,0.0634807530916977,-0.1724684798985006,166.6999969482422,10.600000381469728,156.10000610351562,0.6000000000000001,11.1,0.699999988079071,0.0,312.5037536621094,28.799999237060547,15.859999656677246,1.7630001306533811,1.1299999952316284,1.9799998998641968,-1.559999942779541,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,18-04-2012,0.0,0.0,0.0,-1.0,-1.0,148.236,1098.0,34.0,253.0,0.0,0.0,0.0,0.0,0.0,16059.5,10229.0,15053.0,11784.5,10438.0,9035.5,,,5440.0,,0.0323503415026113,-0.190807689265089,63.20000076293945,8.5,54.70000076293945,0.4,8.700000000000001,2.6000001430511475,0.0,133.4987030029297,22.729999542236328,9.149999618530272,1.159000039100647,0.8100000023841858,1.819999933242798,-1.7300000190734863,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,19-05-2015,0.0,0.0,0.0,-1.0,-1.0,187.924,540.0,20.0,253.0,0.0,0.0,0.0,0.0,0.0,13856.0,10070.5,14072.0,11957.0,10611.0,9303.5,,,5440.0,,-0.0077341735892294,-0.1657450554002271,50.0,47.10000228881836,2.9000000953674316,2.5,49.5,0.800000011920929,0.0,110.80216979980467,20.670000076293945,6.949999809265137,1.0090000629425049,0.7199999690055847,1.809999942779541,-2.6399998664855957,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,25-10-2011,0.0,0.0,0.0,-1.0,-1.0,361.109,1098.0,20.0,253.0,0.0,0.0,0.0,0.0,0.0,12861.5,10435.5,13225.5,11504.5,10968.0,9497.0,,,5440.0,,-0.0139533100778164,-0.1179155572461006,134.8000030517578,44.10000228881836,90.70000457763672,2.3000000000000003,45.0,5.400000095367432,0.0,280.199951171875,23.739999771118164,11.31999969482422,1.3830000162124634,0.7699999809265137,2.679999828338623,2.569999933242798,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,27-09-2011,0.0,0.0,0.0,-1.0,-1.0,159.642,1098.0,10.0,253.0,0.0,0.0,0.0,0.0,0.0,12861.5,10435.5,13225.5,11504.5,10968.0,9497.0,,,5440.0,,-0.0139533100778164,-0.1179155572461006,123.0,19.0,104.0,0.9,17.7,6.700000286102295,0.0,245.49905395507812,23.28999900817871,10.960000038146973,1.309000015258789,0.7799999713897705,2.8399999141693115,2.309999942779541,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,28-02-2013,0.0,0.0,0.0,-1.0,-1.0,165.007,1265.48,10.0,253.0,0.0,0.0,0.0,0.0,0.0,16251.0,10023.0,14499.0,11432.0,10140.5,9025.0,,,5440.0,,0.0569756097560973,-0.1825299730853919,132.10000610351562,12.600000381469728,119.5,0.6000000000000001,12.9,2.799999952316284,0.0,227.7033843994141,28.68000030517578,15.039999961853027,1.8410000801086424,0.9899999499320984,2.9800000190734863,-1.4199999570846558,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,29-01-2013,0.0,0.0,0.0,-1.0,-1.0,170.181,1265.48,10.0,253.0,0.0,0.0,0.0,0.0,0.0,16435.5,10266.0,14805.0,11804.5,10432.0,9121.0,,,5440.0,,0.0521918663273633,-0.1810458298432444,142.60000610351562,31.0,111.5999984741211,1.6,32.2,3.1000001430511475,0.0,283.90032958984375,28.65999984741211,16.229999542236328,1.8580000400543213,1.0399999618530271,2.6499998569488525,-0.7099999785423279,11.0,0.0,1.0,140.0,1.0
-33.980556,21.653333,29-11-2011,0.0,0.0,0.0,-1.0,-1.0,170.069,1098.0,16.0,253.0,0.0,0.0,0.0,0.0,0.0,16010.0,10376.0,15027.0,12050.0,10430.5,9083.0,,,5440.0,,0.0316718755034312,-0.1830886115813086,164.5,15.800000190734863,148.6999969482422,0.8,15.8,4.599999904632568,0.0,308.0002136230469,26.829999923706055,14.369999885559082,1.5040000677108765,1.090000033378601,2.440000057220459,2.059999942779541,11.0,0.0,1.0,140.0,1.0
-33.970833,22.548333,02-06-2015,0.0,0.0,0.0,-1.0,-1.0,10.0,109.8,20.0,253.0,0.0,0.0,0.0,0.0,0.0,14471.0,9019.0,10356.5,8423.0,8496.5,8708.5,,,5440.0,,0.165723492095458,-0.0690304766328607,62.0,61.400001525878906,0.6000000238418579,3.2,64.60000000000001,2.4000000953674316,0.0,110.10125732421876,19.689998626708984,9.559999465942385,1.0940001010894775,0.6599999666213989,3.319999933242798,-1.909999966621399,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,03-05-2011,0.0,0.0,0.0,-1.0,-1.0,7.103,307.2,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13522.0,8260.0,10129.0,8526.0,8159.0,7987.5,,,5440.0,,0.1434611644327929,-0.1016368481157208,74.5,27.899999618530273,46.60000228881836,1.5,29.1,3.299999952316284,0.0,114.29957580566406,22.65999984741211,12.899999618530272,1.4170000553131104,0.7099999785423279,3.7699999809265137,-3.7099997997283936,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,04-04-2011,0.0,0.0,0.0,-1.0,-1.0,8.62,299.7,21.0,253.0,0.0,0.0,0.0,0.0,0.0,13304.0,8084.5,10112.5,8553.0,7927.0,7760.5,,,5440.0,,0.1362927850020279,-0.1114469418035934,83.5999984741211,19.899999618530273,63.70000076293945,1.0,20.6,3.6000001430511475,0.0,173.10140991210938,22.420000076293945,12.710000038146973,1.5670000314712524,0.5299999713897705,3.740000009536743,-3.65999984741211,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,05-11-2013,0.0,0.0,0.0,-1.0,-1.0,6.508,144.06,10.0,253.0,0.0,0.0,0.0,0.0,0.0,14085.0,8491.0,10475.0,8720.0,8178.5,7918.5,,,5440.0,,0.1469869706840385,-0.1046082463355472,126.5,83.9000015258789,42.60000228881836,4.0,79.60000000000001,15.199999809265137,0.0,274.8011779785156,23.170000076293945,14.00999927520752,1.6740000247955322,0.550000011920929,4.420000076293945,-1.100000023841858,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,06-08-2014,0.0,0.0,0.0,-1.0,-1.0,10.0,200.5,20.0,253.0,0.0,0.0,0.0,0.0,0.0,14243.0,8796.5,10157.0,8542.5,8655.0,8542.0,,,5440.0,,0.1674590163934419,-0.0717809375577066,76.70000457763672,25.30000114440918,51.400001525878906,1.3,26.3,4.200000286102295,0.0,161.40072631835938,20.34000015258789,10.0,1.2200000286102295,0.5899999737739563,3.429999828338623,-2.2100000381469727,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,07-05-2015,0.0,0.0,0.0,-1.0,-1.0,10.0,159.5,20.0,253.0,0.0,0.0,0.0,0.0,0.0,13394.0,8359.0,9970.0,8451.0,8055.0,7861.0,,,5440.0,,0.1465502482451628,-0.087893502100496,75.4000015258789,24.0,51.400001525878906,1.3,25.1,2.5,0.0,130.8028106689453,23.010000228881836,12.09000015258789,1.374000072479248,0.75,3.43999981880188,-2.5799999237060547,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,08-11-2013,0.0,0.0,0.0,-1.0,-1.0,5.0,141.3,61.0,253.0,0.0,0.0,0.0,0.0,0.0,14085.0,8491.0,10475.0,8720.0,8178.5,7918.5,,,5440.0,,0.1469869706840385,-0.1046082463355472,126.5,83.9000015258789,42.60000228881836,4.0,79.60000000000001,15.199999809265137,0.0,274.8011779785156,23.170000076293945,14.00999927520752,1.6740000247955322,0.550000011920929,4.420000076293945,-1.100000023841858,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,13-02-2013,0.0,0.0,0.0,-1.0,-1.0,6.311,140.8,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13836.5,8397.5,10125.5,8441.5,8130.5,7900.0,,,5440.0,,0.1548702111676815,-0.0932894239594013,127.8000030517578,43.20000076293945,84.5999984741211,2.2,43.8,8.300000190734863,0.0,279.3988037109375,25.939998626708984,16.69999885559082,1.970000147819519,0.6699999570846558,3.490000009536743,0.7799999713897705,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,13-12-2012,0.0,0.0,0.0,-1.0,-1.0,5.0,127.5,11.0,253.0,0.0,0.0,0.0,0.0,0.0,10719.0,8017.5,8698.0,7925.5,7768.0,7577.5,,,5440.0,,0.1040840500592259,-0.0407107175974392,136.10000610351562,21.700000762939453,114.4000015258789,0.9,17.900000000000002,12.5,0.0,274.3014221191406,24.779998779296875,16.09000015258789,1.9190001487731936,0.5699999928474426,3.8299999237060542,1.090000033378601,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,17-05-2012,0.0,0.0,0.0,-1.0,-1.0,5.0,205.0,10.0,253.0,0.0,0.0,0.0,0.0,0.0,14582.0,8471.0,10244.0,8459.0,8135.0,7897.5,,,5440.0,,0.1747361636993467,-0.0947368421052626,61.70000076293945,61.70000076293945,0.0,3.7,74.2,13.40000057220459,0.0,105.80221557617188,19.529998779296875,9.889999389648438,1.127000093460083,0.6200000047683716,3.669999837875366,-0.9300000071525574,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,17-10-2012,0.0,0.0,0.0,-1.0,-1.0,5.0,178.4,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13916.0,8429.5,10318.0,8535.0,8280.5,7829.0,,,5440.0,,0.1484690930098203,-0.1007334311241493,133.40000915527344,45.900001525878906,87.5,1.7000000000000002,34.800000000000004,17.200000762939453,0.0,294.60400390625,23.03999900817871,13.579999923706056,1.6050000190734863,0.5899999737739563,4.319999694824219,1.7799999713897705,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,19-06-2013,0.0,0.0,0.0,-1.0,-1.0,5.0,189.4,10.0,253.0,0.0,0.0,0.0,0.0,0.0,14030.5,8938.5,10504.5,8649.5,8491.0,8503.0,,,5440.0,,0.1437130629712649,-0.0805431260607926,65.30000305175781,27.80000114440918,37.5,1.4,28.8,4.599999904632568,0.0,116.9995574951172,20.40999984741211,9.979999542236328,1.128000020980835,0.6899999976158142,3.2699999809265137,-2.740000009536743,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,19-09-2012,0.0,0.0,0.0,-1.0,-1.0,5.0,187.7,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13888.5,8375.0,10347.0,8469.0,8236.5,7783.0,,,5440.0,,0.1461286129850832,-0.1053306270697569,97.4000015258789,97.4000015258789,0.0,5.7,113.8,30.0,0.0,207.5030517578125,19.959999084472656,11.739999771118164,1.402000069618225,0.4599999785423279,4.159999847412109,2.5,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,20-01-2011,0.0,0.0,0.0,-1.0,-1.0,5.0,132.1,86.0,253.0,0.0,0.0,0.0,0.0,0.0,13983.5,8340.0,10430.5,8554.0,8121.5,7950.0,,,5440.0,,0.1455312525600059,-0.1113715670866513,116.4000015258789,16.700000762939453,99.70000457763672,0.9,17.2,4.099999904632568,0.0,250.50262451171875,25.6299991607666,17.969999313354492,2.072000026702881,0.6100000143051147,3.319999933242798,-2.8899998664855957,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,20-01-2012,0.0,0.0,0.0,-1.0,-1.0,7.464,175.2,10.0,253.0,0.0,0.0,0.0,0.0,0.0,15905.0,8507.0,10600.0,8824.0,8157.5,7938.0,,,5440.0,,0.2001509149217121,-0.1095410059140623,120.70000457763672,36.20000076293945,84.5,1.9,37.1,6.5,0.0,259.4972839355469,25.19999885559082,16.600000381469727,1.9410001039505005,0.6200000047683716,3.819999933242798,0.9799999594688416,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,20-03-2012,0.0,0.0,0.0,-1.0,-1.0,5.0,217.6,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13527.0,8182.0,10120.5,8472.0,7827.0,7631.0,,,5440.0,,0.1440532825880108,-0.1059144925556612,84.9000015258789,37.400001525878906,47.5,1.9,38.8,5.200000286102295,0.0,173.30320739746094,23.44999885559082,11.469999313354492,1.5410001277923584,0.5899999737739563,3.309999942779541,-1.0499999523162842,50.0,0.0,1.0,148.0,1.0
-33.970833,22.548333,20-09-2013,0.0,0.0,0.0,-1.0,-1.0,7.524,160.26,10.0,253.0,0.0,0.0,0.0,0.0,0.0,13792.0,8526.0,10543.0,8841.0,8211.0,7887.5,,,5440.0,,0.1335114033285386,-0.1057737689443594,108.20000457763672,108.20000457763672,0.0,6.7,134.5,23.399999618530273,0.0,237.4032745361328,21.15999984741211,11.949999809265137,1.4380000829696655,0.5199999809265137,3.68999981880188,-1.7599999904632568,50.0,0.0,1.0,148.0,1.0
