latitude,longitude,sample_date,nir,swir16,swir22,red,NDMI,MNDWI,pet,aet,def,q,ppt,soil,swe,srad,tmax,tmin,vap,vpd,ws,pdsi,esa_lccs_class,esa_change_count
-33.980556,21.653333,15-01-2015,17225.0,15380.5,12404.0,10696.0,0.0565702105473001,-0.1884405122954771,181.3000030517578,14.5,166.8000030517578,0.8,15.3,0.9000000357627869,0.0,313.8974304199219,29.719999313354492,15.949999809265137,1.8840000629425049,1.1200000047683716,3.259999990463257,-2.3299999237060547,11.0,0.0
-33.980556,21.653333,15-02-2012,16010.0,15027.0,12050.0,10430.5,0.0316718755034312,-0.1830886115813086,140.3000030517578,20.700000762939453,119.5999984741211,1.1,21.3,3.5,0.0,273.69683837890625,28.06999969482422,16.059999465942383,1.825000047683716,1.0,2.93999981880188,0.9899999499320984,11.0,0.0
-33.980556,21.653333,15-05-2013,14635.0,14161.5,11485.0,9974.0,0.016442970499887,-0.1934770242083299,64.0,15.0,49.0,0.8,15.6,2.4000000953674316,0.0,135.70249938964844,23.75,9.710000038146973,1.1990000009536743,0.8799999952316284,1.75,-2.3399999141693115,11.0,0.0
-33.980556,21.653333,15-09-2015,12271.0,11898.0,10308.5,9854.0,0.015432992676569,-0.1175241270810335,88.5,48.60000228881836,39.900001525878906,2.6,51.2,0.800000011920929,0.0,181.6031188964844,22.31999969482422,9.429999351501465,1.227000117301941,0.7199999690055847,2.679999828338623,-1.1799999475479126,11.0,0.0
-33.980556,21.653333,16-05-2012,16059.5,15053.0,11784.5,10438.0,0.0323503415026113,-0.190807689265089,63.20000076293945,8.5,54.70000076293945,0.4,8.700000000000001,2.6000001430511475,0.0,133.4987030029297,22.729999542236328,9.149999618530272,1.159000039100647,0.8100000023841858,1.819999933242798,-1.7300000190734863,11.0,0.0
-33.980556,21.653333,17-02-2015,16434.0,15255.5,12627.0,10597.5,0.0371889742659239,-0.1953144894321357,127.5999984741211,12.40000057220459,115.20000457763672,0.7000000000000001,13.0,0.9000000357627869,0.0,228.4994659423828,28.239999771118164,15.479999542236328,1.8200000524520872,0.9899999499320984,2.619999885559082,-3.2100000381469727,11.0,0.0
-33.980556,21.653333,17-08-2011,12861.5,13225.5,11504.5,10968.0,-0.0139533100778164,-0.1179155572461006,94.3000030517578,10.600000381469728,83.70000457763672,0.3,5.9,9.0,0.0,204.70375061035156,21.85999870300293,8.40999984741211,1.152999997138977,0.7199999690055847,2.65999984741211,3.1999998092651367,11.0,0.0
-33.980556,21.653333,17-11-2015,16790.5,14786.0,12244.0,10666.0,0.0634807530916977,-0.1724684798985006,166.6999969482422,10.600000381469728,156.10000610351562,0.6000000000000001,11.1,0.699999988079071,0.0,312.5037536621094,28.799999237060547,15.859999656677246,1.7630001306533811,1.1299999952316284,1.9799998998641968,-1.559999942779541,11.0,0.0
-33.980556,21.653333,18-02-2014,15835.0,15035.0,12270.0,10967.0,0.0259151279559442,-0.1793775616261048,121.0,28.700000762939453,92.3000030517578,1.5,30.1,1.3000000715255735,0.0,229.404052734375,26.209999084472656,14.549999237060549,1.7340000867843628,0.8100000023841858,2.40999984741211,0.5899999737739563,11.0,0.0
-33.980556,21.653333,18-04-2012,16059.5,15053.0,11784.5,10438.0,0.0323503415026113,-0.190807689265089,63.20000076293945,8.5,54.70000076293945,0.4,8.700000000000001,2.6000001430511475,0.0,133.4987030029297,22.729999542236328,9.149999618530272,1.159000039100647,0.8100000023841858,1.819999933242798,-1.7300000190734863,11.0,0.0
-33.980556,21.653333,18-07-2013,14989.0,14222.0,11344.5,10018.0,0.0262572318647084,-0.1934962760935689,75.20000457763672,51.29999923706055,23.899999618530273,2.7,53.900000000000006,1.899999976158142,0.0,151.80224609375,19.939998626708984,6.230000019073486,1.0130000114440918,0.6299999952316284,2.950000047683716,-2.0899999141693115,11.0,0.0
-33.980556,21.653333,18-08-2015,16966.0,15953.0,13563.5,11160.5,0.0307725022023754,-0.1814849102018138,88.5,48.60000228881836,39.900001525878906,2.6,51.2,0.800000011920929,0.0,181.6031188964844,22.31999969482422,9.429999351501465,1.227000117301941,0.7199999690055847,2.679999828338623,-1.1799999475479126,11.0,0.0
-33.980556,21.653333,19-03-2013,16163.5,14142.0,11301.5,9691.0,0.0667040636188148,-0.1953848104475711,86.4000015258789,22.0,64.4000015258789,1.1,22.9,2.6000001430511475,0.0,176.80093383789062,25.10999870300293,10.479999542236328,1.3560000658035278,0.8799999952316284,1.75,-2.0,11.0,0.0
-33.980556,21.653333,19-05-2015,13856.0,14072.0,11957.0,10611.0,-0.0077341735892294,-0.1657450554002271,50.0,47.10000228881836,2.9000000953674316,2.5,49.5,0.800000011920929,0.0,110.80216979980467,20.670000076293945,6.949999809265137,1.0090000629425049,0.7199999690055847,1.809999942779541,-2.6399998664855957,11.0,0.0
-33.980556,21.653333,20-10-2015,14069.0,13149.0,10770.5,9920.0,0.0338011609963993,-0.1482338558267469,141.1999969482422,42.10000228881836,99.0999984741211,2.2,44.3,0.699999988079071,0.0,283.49713134765625,24.85999870300293,12.34000015258789,1.4470000267028809,0.8499999642372131,2.549999952316284,-1.209999918937683,11.0,0.0
-33.980556,21.653333,21-07-2015,14101.5,13290.0,10996.0,10211.0,0.0296259788620556,-0.1526452732003462,63.29999923706055,24.5,38.79999923706055,1.3,25.700000000000003,0.800000011920929,0.0,146.8994903564453,19.53999900817871,5.809999942779541,0.9490000605583192,0.6599999666213989,1.71999990940094,-1.8899999856948853,11.0,0.0
-33.980556,21.653333,21-08-2014,15457.0,14690.0,12469.5,10984.0,0.0254420008624406,-0.1692834258651218,94.5999984741211,27.0,67.5999984741211,1.4,28.3,1.100000023841858,0.0,195.7981414794922,23.11999893188477,9.079999923706056,1.2260000705718994,0.7699999809265137,2.509999990463257,-2.1399998664855957,11.0,0.0
-33.980556,21.653333,23-02-2011,11814.0,10788.0,9878.0,11839.0,0.0453942129015129,-0.0031149751266911,125.20000457763672,17.30000114440918,107.9000015258789,0.9,18.1,1.100000023841858,0.0,228.49639892578125,28.239999771118164,15.769999504089355,1.8510000705718992,0.9699999690055848,2.190000057220459,-2.809999942779541,11.0,0.0
-33.980556,21.653333,24-05-2011,11814.0,10788.0,9878.0,11839.0,0.0453942129015129,-0.0031149751266911,56.900001525878906,56.900001525878906,0.0,10.9,98.3,31.600000381469727,0.0,105.00384521484376,20.299999237060547,6.909999847412109,1.027000069618225,0.6699999570846558,2.5899999141693115,-1.2699999809265137,11.0,0.0
-33.980556,21.653333,25-10-2011,12861.5,13225.5,11504.5,10968.0,-0.0139533100778164,-0.1179155572461006,134.8000030517578,44.10000228881836,90.70000457763672,2.3000000000000003,45.0,5.400000095367432,0.0,280.199951171875,23.739999771118164,11.31999969482422,1.3830000162124634,0.7699999809265137,2.679999828338623,2.569999933242798,11.0,0.0
-33.980556,21.653333,27-09-2011,12861.5,13225.5,11504.5,10968.0,-0.0139533100778164,-0.1179155572461006,123.0,19.0,104.0,0.9,17.7,6.700000286102295,0.0,245.49905395507812,23.28999900817871,10.960000038146973,1.309000015258789,0.7799999713897705,2.8399999141693115,2.309999942779541,11.0,0.0
-33.980556,21.653333,28-02-2013,16251.0,14499.0,11432.0,10140.5,0.0569756097560973,-0.1825299730853919,132.10000610351562,12.600000381469728,119.5,0.6000000000000001,12.9,2.799999952316284,0.0,227.7033843994141,28.68000030517578,15.039999961853027,1.8410000801086424,0.9899999499320984,2.9800000190734863,-1.4199999570846558,11.0,0.0
-33.980556,21.653333,29-01-2013,16435.5,14805.0,11804.5,10432.0,0.0521918663273633,-0.1810458298432444,142.60000610351562,31.0,111.5999984741211,1.6,32.2,3.1000001430511475,0.0,283.90032958984375,28.65999984741211,16.229999542236328,1.8580000400543213,1.0399999618530271,2.6499998569488525,-0.7099999785423279,11.0,0.0
-33.980556,21.653333,29-11-2011,16010.0,15027.0,12050.0,10430.5,0.0316718755034312,-0.1830886115813086,164.5,15.800000190734863,148.6999969482422,0.8,15.8,4.599999904632568,0.0,308.0002136230469,26.829999923706055,14.369999885559082,1.5040000677108765,1.090000033378601,2.440000057220459,2.059999942779541,11.0,0.0
-33.970833,22.548333,02-04-2014,14660.5,10028.0,8372.0,7840.0,0.187637969094922,-0.0988986904827127,81.4000015258789,78.30000305175781,3.1000001430511475,4.1000000000000005,81.9,6.300000190734863,0.0,165.803466796875,23.549999237060547,13.00999927520752,1.564000129699707,0.6499999761581421,2.7200000286102295,1.1899999380111694,50.0,0.0
-33.970833,22.548333,02-06-2015,14471.0,10356.5,8423.0,8496.5,0.165723492095458,-0.0690304766328607,62.0,61.400001525878906,0.6000000238418579,3.2,64.60000000000001,2.4000000953674316,0.0,110.10125732421876,19.689998626708984,9.559999465942385,1.0940001010894775,0.6599999666213989,3.319999933242798,-1.909999966621399,50.0,0.0
-33.970833,22.548333,02-09-2015,14026.0,10173.5,8571.5,8038.5,0.1591975040806622,-0.0966959521371201,87.4000015258789,87.4000015258789,0.0,4.7,93.0,11.90000057220459,0.0,181.09780883789065,20.770000457763672,10.9399995803833,1.2910000085830688,0.5999999642372131,3.5399999618530273,1.4399999380111694,50.0,0.0
-33.970833,22.548333,03-05-2011,13522.0,10129.0,8526.0,8159.0,0.1434611644327929,-0.1016368481157208,74.5,27.899999618530273,46.60000228881836,1.5,29.1,3.299999952316284,0.0,114.29957580566406,22.65999984741211,12.899999618530272,1.4170000553131104,0.7099999785423279,3.7699999809265137,-3.7099997997283936,50.0,0.0
-33.970833,22.548333,03-09-2014,14100.0,10334.5,8621.5,8040.5,0.1541058748900114,-0.1076931321846774,93.4000015258789,57.60000228881836,35.79999923706055,3.0,60.3,3.900000095367432,0.0,195.7981414794922,21.459999084472656,10.619999885559082,1.3010001182556152,0.6299999952316284,3.429999828338623,-2.0399999618530273,50.0,0.0
-33.970833,22.548333,03-12-2015,15575.5,10159.5,8536.5,7911.5,0.210452690887895,-0.0974048769949496,154.60000610351562,16.399999618530273,138.1999969482422,0.8,16.1,6.900000095367432,0.0,305.5027160644531,25.989999771118164,16.719999313354492,1.9170000553131104,0.7299999594688416,3.5,-1.0,50.0,0.0
-33.970833,22.548333,04-02-2015,14073.0,10069.5,8491.5,7919.0,0.1658278968623789,-0.0969850477980222,122.70000457763672,26.600000381469727,96.0999984741211,1.4,27.8,2.799999952316284,0.0,269.20166015625,25.029998779296875,15.429999351501465,1.8350000381469729,0.6399999856948853,3.3999998569488525,-2.450000047683716,50.0,0.0
-33.970833,22.548333,04-04-2011,13304.0,10112.5,8553.0,7927.0,0.1362927850020279,-0.1114469418035934,83.5999984741211,19.899999618530273,63.70000076293945,1.0,20.6,3.6000001430511475,0.0,173.10140991210938,22.420000076293945,12.710000038146973,1.5670000314712524,0.5299999713897705,3.740000009536743,-3.65999984741211,50.0,0.0
-33.970833,22.548333,04-11-2015,16099.5,10482.0,8718.0,8018.5,0.2113311889848194,-0.103455535963365,126.9000015258789,84.20000457763672,42.70000076293945,4.3,87.0,8.0,0.0,275.4039611816406,22.44999885559082,12.90999984741211,1.559000015258789,0.550000011920929,4.170000076293945,0.8799999952316284,50.0,0.0
-33.970833,22.548333,05-03-2014,14408.05,13362.6,11477.05,10695.65,0.037692477929515064,-0.1257870365321765,108.5,39.20000076293945,69.30000305175781,2.0,40.2,6.700000286102295,0.0,226.5018768310547,23.85999870300293,15.059999465942385,1.8370001316070557,0.5099999904632568,3.18999981880188,0.7599999904632568,50.0,0.0
-33.970833,22.548333,05-03-2015,14925.5,10535.5,8758.5,8032.0,0.1724205647853573,-0.1117501187147147,114.5999984741211,30.0,84.5999984741211,1.6,31.4,2.700000047683716,0.0,223.20181274414065,25.719999313354492,15.869999885559082,1.915000081062317,0.6499999761581421,3.3899998664855957,-2.740000009536743,50.0,0.0
-33.970833,22.548333,05-06-2014,14980.0,9855.5,8378.5,7899.0,0.2063377020796835,-0.0897882457013319,74.9000015258789,30.899999618530273,44.0,1.6,32.0,5.099999904632568,0.0,117.70314025878906,20.469999313354492,8.819999694824219,1.061000108718872,0.7199999690055847,4.409999847412109,-1.0199999809265137,50.0,0.0
-33.970833,22.548333,05-07-2011,14476.25,13862.4,11586.7,10098.6,0.02195050939893077,-0.1685646334473825,56.70000076293945,56.70000076293945,0.0,35.0,91.7,53.900001525878906,0.0,114.4971923828125,18.68000030517578,8.779999732971191,1.0329999923706057,0.6200000047683716,2.5999999046325684,3.549999952316284,50.0,0.0
-33.970833,22.548333,05-08-2015,13878.0,10231.5,8553.5,7965.5,0.1512474335842711,-0.1094364173601881,69.4000015258789,38.29999923706055,31.100000381469727,1.8,36.9,10.90000057220459,0.0,146.19857788085938,18.329999923706055,7.87999963760376,1.0210000276565552,0.5699999928474426,2.8299999237060547,-0.9899999499320984,50.0,0.0
-33.970833,22.548333,05-11-2013,14085.0,10475.0,8720.0,8178.5,0.1469869706840385,-0.1046082463355472,126.5,83.9000015258789,42.60000228881836,4.0,79.60000000000001,15.199999809265137,0.0,274.8011779785156,23.170000076293945,14.00999927520752,1.6740000247955322,0.550000011920929,4.420000076293945,-1.100000023841858,50.0,0.0
-33.970833,22.548333,06-08-2014,14243.0,10157.0,8542.5,8655.0,0.1674590163934419,-0.0717809375577066,76.70000457763672,25.30000114440918,51.400001525878906,1.3,26.3,4.200000286102295,0.0,161.40072631835938,20.34000015258789,10.0,1.2200000286102295,0.5899999737739563,3.429999828338623,-2.2100000381469727,50.0,0.0
-33.970833,22.548333,06-10-2015,19548.0,13188.0,11982.5,11038.0,0.1942815249266856,-0.0980163603438582,120.0999984741211,38.79999923706055,81.30000305175781,1.9,38.400000000000006,9.5,0.0,248.0029296875,23.10999870300293,13.460000038146973,1.5670000314712524,0.6299999952316284,3.619999885559082,0.5799999833106995,50.0,0.0
-33.970833,22.548333,07-01-2015,15951.0,10777.0,8782.0,8105.0,0.1935797665369642,-0.1127516778523484,155.60000610351562,26.0,129.60000610351562,1.4,27.200000000000003,3.0,0.0,303.7015075683594,26.170000076293945,16.809999465942383,1.9880000352859497,0.6800000071525574,3.9700000286102295,-2.2200000286102295,50.0,0.0
-33.970833,22.548333,07-05-2015,13394.0,9970.0,8451.0,8055.0,0.1465502482451628,-0.087893502100496,75.4000015258789,24.0,51.400001525878906,1.3,25.1,2.5,0.0,130.8028106689453,23.010000228881836,12.09000015258789,1.374000072479248,0.75,3.43999981880188,-2.5799999237060547,50.0,0.0
-33.970833,22.548333,08-04-2015,14009.5,9995.5,8388.5,7846.5,0.1672151635076019,-0.098014445390382,78.20000457763672,59.60000228881836,18.600000381469727,3.1,62.6,2.6000001430511475,0.0,171.49684143066406,22.28999900817871,12.429999351501465,1.5860000848770142,0.4899999797344208,3.059999942779541,-2.2899999618530273,50.0,0.0
-33.970833,22.548333,08-05-2014,14586.5,9808.0,8302.0,7797.0,0.1958843181864756,-0.0935444308172589,79.70000457763672,30.5,49.20000076293945,1.6,31.3,5.599999904632568,0.0,129.30360412597656,22.69999885559082,12.0,1.374000072479248,0.7099999785423279,4.069999694824219,0.6599999666213989,50.0,0.0
-33.970833,22.548333,08-07-2015,14022.5,9613.5,8245.5,7786.5,0.1865374851920791,-0.0832112676056333,57.60000228881836,57.60000228881836,0.0,3.6,73.0,14.100000381469728,0.0,103.80113220214844,18.40999984741211,9.579999923706056,1.0730000734329224,0.5899999737739563,2.93999981880188,-0.949999988079071,50.0,0.0
-33.970833,22.548333,08-10-2014,14288.5,10400.0,8725.0,7970.5,0.1575024809121649,-0.1129839205928773,121.20000457763672,10.300000190734863,110.9000015258789,0.5,10.6,3.6000001430511475,0.0,244.2035217285156,22.8799991607666,12.539999961853027,1.502000093460083,0.6299999952316284,4.21999979019165,-3.0799999237060547,50.0,0.0
-33.970833,22.548333,08-11-2013,14085.0,10475.0,8720.0,8178.5,0.1469869706840385,-0.1046082463355472,126.5,83.9000015258789,42.60000228881836,4.0,79.60000000000001,15.199999809265137,0.0,274.8011779785156,23.170000076293945,14.00999927520752,1.6740000247955322,0.550000011920929,4.420000076293945,-1.100000023841858,50.0,0.0
-33.970833,22.548333,09-07-2012,6893.5,4934.0,4089.5,3983.0,0.1656732191925583,-0.0732503126869316,56.10000228881836,56.10000228881836,0.0,8.700000000000001,105.3,53.900001525878906,0.0,109.60128784179688,17.579999923706055,6.71999979019165,1.0180000066757202,0.4799999892711639,3.3399999141693115,2.169999837875366,50.0,0.0
-33.970833,22.548333,09-07-2014,14980.0,9855.5,8378.5,7899.0,0.2063377020796835,-0.0897882457013319,66.20000457763672,15.600000381469728,50.60000228881836,0.8,15.9,4.599999904632568,0.0,122.69949340820312,19.94999885559082,8.949999809265137,1.071000099182129,0.6699999570846558,3.299999952316284,-1.6100000143051147,50.0,0.0
-33.970833,22.548333,11-10-2011,6492.0,4883.5,4112.0,3951.5,0.1414003780053611,-0.0939127513020093,114.5999984741211,37.10000228881836,77.5,1.6,32.800000000000004,13.600000381469728,0.0,244.09994506835935,21.270000457763672,11.679999351501465,1.4070000648498535,0.550000011920929,4.319999694824219,2.2100000381469727,50.0,0.0
-33.970833,22.548333,13-02-2013,13836.5,10125.5,8441.5,8130.5,0.1548702111676815,-0.0932894239594013,127.8000030517578,43.20000076293945,84.5999984741211,2.2,43.8,8.300000190734863,0.0,279.3988037109375,25.939998626708984,16.69999885559082,1.970000147819519,0.6699999570846558,3.490000009536743,0.7799999713897705,50.0,0.0
-33.970833,22.548333,13-12-2012,10719.0,8698.0,7925.5,7768.0,0.1040840500592259,-0.0407107175974392,136.10000610351562,21.700000762939453,114.4000015258789,0.9,17.900000000000002,12.5,0.0,274.3014221191406,24.779998779296875,16.09000015258789,1.9190001487731936,0.5699999928474426,3.8299999237060542,1.090000033378601,50.0,0.0
-33.970833,22.548333,14-09-2011,6492.0,4883.5,4112.0,3951.5,0.1414003780053611,-0.0939127513020093,92.70000457763672,35.10000228881836,57.60000228881836,0.4,8.6,19.600000381469727,0.0,204.9962158203125,20.260000228881836,10.06999969482422,1.225000023841858,0.5899999737739563,3.559999942779541,3.2799999713897705,50.0,0.0
-33.970833,22.548333,15-01-2014,16081.5,10575.0,8734.0,7989.5,0.2065725057678232,-0.1086939428092149,141.1999969482422,89.80000305175781,51.400001525878906,4.6000000000000005,92.2,9.300000190734863,0.0,278.403076171875,25.69999885559082,17.989999771118164,2.0840001106262207,0.6100000143051147,3.4499998092651367,1.7999999523162842,50.0,0.0
-33.970833,22.548333,16-04-2013,14669.5,10075.0,8448.5,7860.5,0.1856776253308808,-0.1021468617530419,75.20000457763672,19.80000114440918,55.400001525878906,1.0,20.200000000000003,5.5,0.0,135.50225830078125,22.69999885559082,11.219999313354492,1.2990000247955322,0.7599999904632568,3.259999990463257,-2.5299999713897705,50.0,0.0
-33.970833,22.548333,17-05-2012,14582.0,10244.0,8459.0,8135.0,0.1747361636993467,-0.0947368421052626,61.70000076293945,61.70000076293945,0.0,3.7,74.2,13.40000057220459,0.0,105.80221557617188,19.529998779296875,9.889999389648438,1.127000093460083,0.6200000047683716,3.669999837875366,-0.9300000071525574,50.0,0.0
-33.970833,22.548333,17-08-2012,35336.0,30823.0,26592.0,65535.0,0.0682144530600522,0.3602399385624438,87.30000305175781,36.10000228881836,51.20000076293945,0.7000000000000001,14.3,19.30000114440918,0.0,202.5029754638672,19.149999618530273,9.170000076293944,1.2030000686645508,0.4899999797344208,4.009999752044678,1.8399999141693115,50.0,0.0
-33.970833,22.548333,17-10-2012,13916.0,10318.0,8535.0,8280.5,0.1484690930098203,-0.1007334311241493,133.40000915527344,45.900001525878906,87.5,1.7000000000000002,34.800000000000004,17.200000762939453,0.0,294.60400390625,23.03999900817871,13.579999923706056,1.6050000190734863,0.5899999737739563,4.319999694824219,1.7799999713897705,50.0,0.0
-33.970833,22.548333,17-10-2013,15016.5,10993.0,9062.5,8361.5,0.1546934773832632,-0.1135816851115551,126.5,83.9000015258789,42.60000228881836,4.0,79.60000000000001,15.199999809265137,0.0,274.8011779785156,23.170000076293945,14.00999927520752,1.6740000247955322,0.550000011920929,4.420000076293945,-1.100000023841858,50.0,0.0
-33.970833,22.548333,19-06-2013,14030.5,10504.5,8649.5,8491.0,0.1437130629712649,-0.0805431260607926,65.30000305175781,27.80000114440918,37.5,1.4,28.8,4.599999904632568,0.0,116.9995574951172,20.40999984741211,9.979999542236328,1.128000020980835,0.6899999976158142,3.2699999809265137,-2.740000009536743,50.0,0.0
-33.970833,22.548333,19-07-2013,14875.5,10575.0,8730.5,8070.5,0.1689750692520769,-0.1128650355169686,78.5999984741211,68.4000015258789,10.199999809265137,3.6,71.60000000000001,4.200000286102295,0.0,153.00372314453125,19.059999465942383,8.1899995803833,1.0789999961853027,0.5699999928474426,3.929999828338623,-2.2699999809265137,50.0,0.0
-33.970833,22.548333,19-09-2012,13888.5,10347.0,8469.0,8236.5,0.1461286129850832,-0.1053306270697569,97.4000015258789,97.4000015258789,0.0,5.7,113.8,30.0,0.0,207.5030517578125,19.959999084472656,11.739999771118164,1.402000069618225,0.4599999785423279,4.159999847412109,2.5,50.0,0.0
-33.970833,22.548333,20-01-2011,13983.5,10430.5,8554.0,8121.5,0.1455312525600059,-0.1113715670866513,116.4000015258789,16.700000762939453,99.70000457763672,0.9,17.2,4.099999904632568,0.0,250.50262451171875,25.6299991607666,17.969999313354492,2.072000026702881,0.6100000143051147,3.319999933242798,-2.8899998664855957,50.0,0.0
-33.970833,22.548333,20-01-2012,15905.0,10600.0,8824.0,8157.5,0.2001509149217121,-0.1095410059140623,120.70000457763672,36.20000076293945,84.5,1.9,37.1,6.5,0.0,259.4972839355469,25.19999885559082,16.600000381469727,1.9410001039505005,0.6200000047683716,3.819999933242798,0.9799999594688416,50.0,0.0
-33.970833,22.548333,20-03-2012,13527.0,10120.5,8472.0,7827.0,0.1440532825880108,-0.1059144925556612,84.9000015258789,37.400001525878906,47.5,1.9,38.8,5.200000286102295,0.0,173.30320739746094,23.44999885559082,11.469999313354492,1.5410001277923584,0.5899999737739563,3.309999942779541,-1.0499999523162842,50.0,0.0
-33.970833,22.548333,20-09-2013,13792.0,10543.0,8841.0,8211.0,0.1335114033285386,-0.1057737689443594,108.20000457763672,108.20000457763672,0.0,6.7,134.5,23.399999618530273,0.0,237.4032745361328,21.15999984741211,11.949999809265137,1.4380000829696655,0.5199999809265137,3.68999981880188,-1.7599999904632568,50.0,0.0
-33.970833,22.548333,21-08-2013,14811.5,10413.5,8708.0,8071.0,0.1743508424182352,-0.1041777118015051,90.0999984741211,9.699999809265137,80.4000015258789,0.5,9.9,3.900000095367432,0.0,208.80018615722656,19.010000228881836,8.389999389648438,1.1420000791549685,0.5099999904632568,4.019999980926514,-3.059999942779541,50.0,0.0
-33.970833,22.548333,23-11-2012,10719.0,8698.0,7925.5,7768.0,0.1040840500592259,-0.0407107175974392,136.10000610351562,21.700000762939453,114.4000015258789,0.9,17.900000000000002,12.5,0.0,274.3014221191406,24.779998779296875,16.09000015258789,1.9190001487731936,0.5699999928474426,3.8299999237060542,1.090000033378601,50.0,0.0
-33.970833,22.548333,25-11-2011,16444.0,10856.0,8956.0,8161.0,0.2046886446886439,-0.1120102432778483,146.0,36.5,109.5,1.8,36.5,8.699999809265137,0.0,297.7005920410156,23.75,14.929999351501465,1.6640000343322754,0.6599999666213989,3.809999942779541,1.959999918937683,50.0,0.0
-33.970833,22.548333,28-02-2011,13932.0,10364.0,8560.0,7880.5,0.1468554494567001,-0.1183468666540769,113.9000015258789,27.200000762939453,86.70000457763672,1.4,28.3,3.799999952316284,0.0,221.99887084960935,25.84000015258789,16.1299991607666,1.9480000734329224,0.6399999856948853,2.950000047683716,-3.18999981880188,50.0,0.0
-33.970833,22.548333,30-01-2013,14050.0,10119.0,8527.0,8063.0,0.1626463651785338,-0.0951595010687513,127.8000030517578,43.20000076293945,84.5999984741211,2.2,43.8,8.300000190734863,0.0,279.3988037109375,25.939998626708984,16.69999885559082,1.970000147819519,0.6699999570846558,3.490000009536743,0.7799999713897705,50.0,0.0
-33.970833,22.548333,31-08-2011,6492.0,4883.5,4112.0,3951.5,0.1414003780053611,-0.0939127513020093,92.70000457763672,35.10000228881836,57.60000228881836,0.4,8.6,19.600000381469727,0.0,204.9962158203125,20.260000228881836,10.06999969482422,1.225000023841858,0.5899999737739563,3.559999942779541,3.2799999713897705,50.0,0.0
-33.897778,20.012778,01-03-2012,13971.0,10929.0,9116.0,8948.0,0.1221686746987947,-0.0914265741249309,133.5,25.30000114440918,108.20000457763672,1.3,26.3,3.5,0.0,228.90042114257812,29.799999237060547,16.34000015258789,1.7380000352859497,1.2999999523162842,2.0299999713897705,-2.129999876022339,40.0,1.0
-33.897778,20.012778,01-05-2012,13667.0,10627.0,8752.0,8664.0,0.1251337778875437,-0.0882187291997333,62.60000228881836,16.600000381469727,46.0,0.9,17.2,2.9000000953674316,0.0,135.40232849121094,22.170000076293945,8.609999656677246,1.096000075340271,0.8100000023841858,1.6799999475479126,-2.3299999237060547,40.0,1.0
-33.897778,20.012778,01-08-2013,33347.0,26057.0,21705.0,32893.0,0.1227190088209546,0.1145206782886462,75.9000015258789,75.9000015258789,0.0,4.800000000000001,96.5,18.30000114440918,0.0,149.7998046875,19.239999771118164,6.309999942779541,0.9760000705718994,0.6200000047683716,3.2300000190734863,-0.5600000023841858,40.0,1.0
-33.897778,20.012778,01-10-2015,13056.0,10774.0,9316.0,8767.0,0.0957616449853122,-0.0959768068765571,141.0,8.300000190734863,132.6999969482422,0.4,7.1000000000000005,6.400000095367432,0.0,258.59820556640625,26.809999465942383,12.90999984741211,1.406000018119812,1.1100000143051147,2.609999895095825,-3.429999828338623,40.0,1.0
-33.897778,20.012778,02-04-2012,13667.0,10627.0,8752.0,8664.0,0.1251337778875437,-0.0882187291997333,98.5,44.900001525878906,53.60000228881836,2.3000000000000003,47.0,3.1000001430511475,0.0,175.80323791503906,26.13999938964844,11.380000114440918,1.368000030517578,1.0099999904632568,2.3999998569488525,-1.7899999618530271,40.0,1.0
-33.897778,20.012778,02-10-2014,12895.0,10383.0,8906.0,8441.0,0.1079130509493938,-0.090593981408539,151.5,3.299999952316284,148.1999969482422,0.2,3.4000000000000004,2.1000001430511475,0.0,267.0993957519531,27.35999870300293,11.979999542236328,1.3360000848770142,1.1999999284744265,3.0,-2.859999895095825,40.0,1.0
-33.897778,20.012778,03-12-2015,14940.0,11455.0,9872.0,8612.0,0.132032581928395,-0.117997267226234,195.6000061035156,11.600000381469728,184.0,0.6000000000000001,11.4,4.700000286102295,0.0,326.30206298828125,31.65999984741211,16.28999900817871,1.6380001306533811,1.6399999856948853,2.5399999618530273,-2.7200000286102295,40.0,1.0
-33.897778,20.012778,04-09-2014,13006.0,9918.0,8642.0,8614.0,0.1347059849938922,-0.0726800778715116,95.9000015258789,20.0,75.9000015258789,1.0,20.9,2.299999952316284,0.0,203.49880981445312,23.709999084472656,9.34000015258789,1.1850000619888306,0.8799999952316284,2.069999933242798,-1.899999976158142,40.0,1.0
-33.897778,20.012778,04-12-2014,13011.0,10001.0,8654.0,8642.0,0.1308013210498864,-0.0580269769902139,193.5,2.0,191.5,0.1,2.0,1.899999976158142,0.0,315.2986755371094,30.309999465942383,15.369999885559082,1.5770000219345093,1.46999990940094,3.1499998569488525,-2.5299999713897705,40.0,1.0
-33.897778,20.012778,05-11-2012,13266.0,9988.0,8545.0,8974.0,0.1409649952696304,-0.0604661039443645,171.6999969482422,12.699999809265137,159.0,0.6000000000000001,12.1,5.700000286102295,0.0,309.7022705078125,28.029998779296875,13.479999542236328,1.374000072479248,1.2999999523162842,3.059999942779541,0.7699999809265137,40.0,1.0
