Latitude,Longitude,Sample Date,esa_urban_frac_1km,esa_cropland_frac_1km,esa_water_frac_1km,esa_forest_frac_1km,esa_bare_frac_1km,gsw_occurrence_mean_1km,gsw_seasonality_mean_1km,gsw_recurrence_mean_1km,gsw_extent_mean_1km,gsw_change_mean_1km,gsw_water_frac_1km,gaia_changed_ever_frac_1km,gaia_impervious_frac_by_sample_year_1km,gaia_recent_change_5y_frac_1km,gaia_years_since_change_mean_1km,gaia_transition_year_mean_changed_pixels_1km
-28.116667,26.725278,29-03-2011,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0013329010411037862,0.0013329010411037862,0.0,-0.9715567723781275,1.6546865681200496
-27.398611,26.614722,29-03-2011,0.28,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.5373645547482904,0.47275379488481356,0.016440807050204904,9.043826033695597,1070.7426812216167
-29.160278,26.573333,29-03-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.002021218834589,0.0,0.0,-1.0,3.074777170531424
-27.495556,26.074722,29-03-2011,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-34.065833,20.404167,30-03-2011,0.0,0.35,0.0,0.55,0.0,3.1117117404937744,0.5015015006065369,6.297897815704346,0.0810810774564743,242.20179748535156,0.08108108108108109,0.0,0.0,0.0,-1.0,-1.0
-27.363611,31.783333,30-03-2011,0.0,0.25,0.0,0.5,0.0,0.4765985608100891,0.0,2.934739589691162,0.046143703162670135,241.88661193847656,0.045484508899143045,0.0,0.0,0.0,-1.0,-1.0
-26.905,32.324722,30-03-2011,0.0,0.0,0.0,0.375,0.0,0.144841268658638,0.0,2.8789682388305664,0.09259258955717087,241.07275390625,0.07341269841269842,0.0,0.0,0.0,-1.0,-1.0
-28.75,30.442778,30-03-2011,0.5,0.1,0.0,0.0,0.0,5.476190567016602,0.5873016119003296,7.495370388031006,0.08068782836198807,241.28836059570312,0.08068783068783068,0.3955290101031002,0.3626531481164622,0.0,5.364598959846247,788.9339259636544
-29.161667,30.629722,30-03-2011,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-26.880278,26.965,30-03-2011,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-27.398611,26.614722,30-03-2011,0.28,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.5373645547482904,0.47275379488481356,0.016440807050204904,9.043826033695597,1070.7426812216167
-28.69485,28.23487,30-03-2011,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.4206517931078415,0.3913426014395823,0.010717243136505515,6.441532900184728,838.3708277597306
-28.883333,27.89,30-03-2011,0.4,0.15,0.0,0.0,0.0,0.09716859459877014,0.018018018454313278,0.3944658935070038,0.006435006391257048,252.04246520996094,0.006435006435006435,0.6710617819689008,0.6283703500594098,0.010101612204591428,10.3208473909467,1338.5913615717502
-33.818056,19.694722,30-03-2011,0.0,0.24,0.0,0.0,0.0,3.5171990394592285,0.41584765911102295,9.988943099975586,0.1191646158695221,235.3378448486328,0.1160933660933661,0.0,0.0,0.0,-1.0,-1.0
-34.075556,20.145556,30-03-2011,0.0,0.15,0.0,0.15,0.0,0.0024570024106651545,0.0,0.015970515087246895,0.0006142506026662886,252.84828186035156,0.0006142506142506142,0.0,0.0,0.0,-1.0,-1.0
-27.00222,28.76528,31-03-2011,0.0,0.1,0.0,0.0,0.0,2.357142925262451,0.32110682129859924,4.53153133392334,0.05083655193448067,246.13385009765625,0.05083655083655084,0.0,0.0,0.0,-1.0,-1.0
-27.02314,28.59389,31-03-2011,0.1,0.0,0.0,0.0,0.0,4.001977443695068,0.5069215297698975,6.122610569000244,0.07251153886318207,242.81674194335938,0.07251153592617007,0.24667359373168005,0.23091789002138766,0.018246212687849473,3.391616364584639,491.1822074157332
-30.679722,26.7125,31-03-2011,0.15,0.35,0.05,0.0,0.0,8.43436336517334,0.7348777055740356,17.1731014251709,0.190476194024086,224.2574005126953,0.19047619047619047,0.016658860265417644,0.016658860265417644,0.0,-0.6335050741608119,32.167790788446524
-30.534167,24.961944,31-03-2011,0.0,0.4,0.0,0.0,0.0,0.13262099027633667,0.02828409895300865,0.48522940278053284,0.00628535496070981,252.12193298339844,0.006285355122564425,0.0,0.0,0.0,-1.0,-1.0
-33.897778,20.012778,31-03-2011,0.0,0.7,0.0,0.0,0.0,0.3691646158695221,0.007371007464826107,2.0030713081359863,0.028255527839064598,249.61978149414062,0.028255528255528257,0.0,0.0,0.0,-1.0,-1.0
-22.769722,30.886944,01-04-2011,0.0,0.1,0.0,0.1,0.0,0.1966216266155243,0.07432432472705841,1.011486530303955,0.014864864759147167,252.212158203125,0.014864864864864866,0.0,0.0,0.0,-1.0,-1.0
-27.802778,28.768333,01-04-2011,0.0,0.0,0.0,0.0,0.0,1.9096901416778564,0.3117996156215668,3.4871456623077393,0.0415293350815773,246.2696075439453,0.04152933421226104,0.0,0.0,0.0,-1.0,-1.0
-27.5275,30.858056,02-04-2011,0.0,0.0,0.0,0.0,0.0,0.02182539738714695,0.0006613756413571537,0.0476190485060215,0.0006613756413571537,252.89285278320312,0.0006613756613756613,0.0,0.0,0.0,-1.0,-1.0
-25.99136,27.84208,04-04-2011,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.07661273873917973,0.05941454340749443,0.026906853986668946,-0.3257907661681801,152.57434874480919
-25.513889,31.224444,04-04-2011,0.0,0.0625,0.0,0.0625,0.0,0.4561634659767151,0.021094264462590218,2.0158207416534424,0.0276862233877182,248.0171356201172,0.027686222808174028,0.0,0.0,0.0,-1.0,-1.0
-25.398889,31.610556,04-04-2011,0.0,0.05,0.25,0.1,0.0,0.9116677641868591,0.06460118293762207,2.15425181388855,0.0316413976252079,249.8292694091797,0.03164139749505603,0.0,0.0,0.0,-1.0,-1.0
-24.183889,30.823889,05-04-2011,0.0,0.15,0.0,0.0,0.0,1.7844430208206177,0.0632827952504158,4.352669715881348,0.0553724467754364,248.03823852539062,0.055372445616348055,0.005278628798542684,0.005278628798542684,0.0,-0.8997060528276889,9.52558582429411
-23.281,30.54305556,05-04-2011,0.0,0.0,0.0,0.0,0.0,0.4138889014720917,0.03680555522441864,1.7465277910232544,0.03333333507180214,248.32569885253906,0.03333333333333333,0.0,0.0,0.0,-1.0,-1.0
-25.362222,31.956667,05-04-2011,0.0,0.24,0.16,0.0,0.0,2.2069873809814453,0.087013840675354,4.897824764251709,0.08239947259426117,245.12327575683594,0.08239947264337508,0.0,0.0,0.0,-1.0,-1.0
-29.380556,30.2775,05-04-2011,0.0,0.75,0.0,0.125,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-27.398611,26.614722,05-04-2011,0.28,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.5373645547482904,0.47275379488481356,0.016440807050204904,9.043826033695597,1070.7426812216167
-25.45963889,28.26430556,05-04-2011,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.022136350411624657,0.01586670655198272,0.0,-0.6618776968688663,43.24116000704825
-25.81048333,27.90955222,06-04-2011,0.0,0.0,0.0,0.0,0.0,0.2313777208328247,0.042188528925180435,0.999340832233429,0.011865523643791676,252.27818298339844,0.011865524060646011,0.0,0.0,0.0,-1.0,-1.0
-23.658056,31.05,06-04-2011,0.0,0.0,0.0,0.0,0.0,0.24121621251106262,0.031081080436706543,0.9135135412216187,0.013513513840734959,252.00135803222656,0.013513513513513514,0.0,0.0,0.0,-1.0,-1.0
-24.058889,31.237222,06-04-2011,0.0,0.0,0.2,0.05,0.0,7.502702713012695,1.0195945501327515,12.274324417114258,0.13378378748893738,234.0209503173828,0.13378378378378378,0.0,0.0,0.0,-1.0,-1.0
-24.034167,31.123611,06-04-2011,0.0,0.0,0.0,0.05,0.0,0.01582069881260395,0.005273566115647554,0.0494396835565567,0.0006591957644559443,252.95187377929688,0.0006591957811470006,0.0,0.0,0.0,-1.0,-1.0
-24.99328,30.81444,06-04-2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-25.14944444,31.94055556,06-04-2011,0.0,0.0,0.2,0.0,0.0,2.9466052055358887,0.48516809940338135,5.937376499176025,0.07646670937538147,248.39881896972656,0.07646671061305207,0.0,0.0,0.0,-1.0,-1.0
-27.937778,31.209444,06-04-2011,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-28.404444,30.013056,06-04-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-26.880278,26.965,06-04-2011,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-31.000833,26.353056,06-04-2011,0.0,0.0,0.0,0.0,0.0,0.06788183748722076,0.0025141420774161816,0.3884349465370178,0.00565681979060173,251.7272186279297,0.0056568196103079825,0.0,0.0,0.0,-1.0,-1.0
-24.679167,30.8025,07-04-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-24.99328,30.81444,07-04-2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-27.02314,28.59389,07-04-2011,0.1,0.0,0.0,0.0,0.0,4.001977443695068,0.5069215297698975,6.122610569000244,0.07251153886318207,242.81674194335938,0.07251153592617007,0.24667359373168005,0.23091789002138766,0.018246212687849473,3.391616364584639,491.1822074157332
-28.760833,17.730278,10-04-2011,0.0,0.0,0.3125,0.0,0.6875,17.305662155151367,2.089446544647217,23.596525192260742,0.27348777651786804,208.0308837890625,0.2606177606177606,0.0,0.0,0.0,-1.0,-1.0
-26.73806,27.59194,10-04-2011,0.0,0.0,0.125,0.0,0.0,10.613052368164062,1.3724455833435059,13.103493690490723,0.138431116938591,233.35926818847656,0.13843111404087013,0.0,0.0,0.0,-1.0,-1.0
-25.49037,30.6986,11-04-2011,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-29.987778,29.851667,11-04-2011,0.0,0.56,0.0,0.32,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-29.744167,29.905833,11-04-2011,0.0,0.4375,0.0,0.0,0.0,1.879949688911438,0.3262099325656891,4.8824639320373535,0.05782526731491089,244.20176696777344,0.05782526712759271,0.0,0.0,0.0,-1.0,-1.0
-26.861111,28.884722,11-04-2011,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-26.970278,27.211111,11-04-2011,0.0,0.1875,0.375,0.0,0.0,11.38760757446289,1.5504285097122192,14.177983283996582,0.15557020902633667,231.49176025390625,0.15557020435069216,0.0,0.0,0.0,-1.0,-1.0
-26.45,28.085833,11-04-2011,0.0,0.25,0.0,0.1875,0.0,0.32249322533607483,0.04674796760082245,0.553523063659668,0.006097560748457909,251.9749298095703,0.006097560975609756,0.0010361557403028017,0.0010361557403028017,0.0,-0.9772045737133384,1.0629860789428778
-31.396,29.2651,11-04-2011,0.0,0.16,0.0,0.04,0.0,6.435400485992432,0.684108555316925,10.497416496276855,0.11757105588912964,237.5626678466797,0.11757105943152454,0.0,0.0,0.0,-1.0,-1.0
-31.554722,29.245556,11-04-2011,0.0,0.45,0.0,0.05,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-27.356667,27.286389,11-04-2011,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-25.447222,30.711667,11-04-2011,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.007003725211361692,0.007003725211361692,0.0,-0.8459180453500428,12.944416895821123
-27.01011111,26.69808333,12-04-2011,0.0,0.0,0.4,0.05,0.0,11.847725868225098,1.6572182178497314,15.998022079467773,0.1720501035451889,227.82398986816406,0.17139090309822017,0.0,0.0,0.0,-1.0,-1.0
-25.127778,27.628889,12-04-2011,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-25.20639,27.558,12-04-2011,0.0,0.625,0.0,0.0,0.0,0.18648648262023926,0.03310810774564743,0.7283783555030823,0.009459459222853184,252.49256896972656,0.00945945945945946,0.0,0.0,0.0,-1.0,-1.0
-24.69514,27.40906,12-04-2011,0.0,0.85,0.0,0.1,0.0,0.8747528195381165,0.43770599365234375,6.009228706359863,0.0672379732131958,248.6414031982422,0.06723796967699407,0.0,0.0,0.0,-1.0,-1.0
-25.73411,27.21422,12-04-2011,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-26.006389,29.253889,12-04-2011,0.0,0.0,0.05,0.0,0.95,7.613051891326904,1.174027681350708,14.704680442810059,0.1562294065952301,235.42056274414062,0.15622940013183917,0.0,0.0,0.0,-1.0,-1.0
-26.03611,30.99778,12-04-2011,0.0,0.0,0.0,0.0,0.0,0.020435068756341934,0.0006591957644559443,0.10547132790088654,0.001977587351575494,252.79037475585938,0.001977587343441002,0.0,0.0,0.0,-1.0,-1.0
-28.801278,31.955389,12-04-2011,0.1,0.9,0.0,0.0,0.0,0.261904776096344,0.02960103005170822,3.0566279888153076,0.04633204638957977,243.43629455566406,0.043758043758043756,0.0,0.0,0.0,-1.0,-1.0
-30.733889,29.828333,12-04-2011,0.0,0.95,0.0,0.05,0.0,0.08862350881099701,0.03896920010447502,0.6285355091094971,0.00628535496070981,252.6668701171875,0.006285355122564425,0.0,0.0,0.0,-1.0,-1.0
-27.169444,29.233889,12-04-2011,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-27.802778,28.768333,12-04-2011,0.0,0.0,0.0,0.0,0.0,1.9096901416778564,0.3117996156215668,3.4871456623077393,0.0415293350815773,246.2696075439453,0.04152933421226104,0.0,0.0,0.0,-1.0,-1.0
-26.98472222,26.63227778,12-04-2011,0.0,0.12,0.04,0.0,0.0,0.0038610037881881,0.0,0.257400244474411,0.002574002603068948,252.8635711669922,0.002574002574002574,0.006187768439954377,0.0051564736999619816,0.0,-0.9381223156004562,11.397194069448597
-27.398611,26.614722,12-04-2011,0.28,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.5373645547482904,0.47275379488481356,0.016440807050204904,9.043826033695597,1070.7426812216167
-29.160278,26.573333,12-04-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.002021218834589,0.0,0.0,-1.0,3.074777170531424
-30.568333,29.422778,12-04-2011,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.015944787266055187,0.01395168885779829,0.0,-0.7528557973761443,30.855691859170012
-30.570833,29.150556,12-04-2011,0.0,0.04,0.0,0.0,0.0,0.1627907007932663,0.01131363958120346,0.5556253790855408,0.009428032673895359,251.4374542236328,0.009428032683846637,0.0,0.0,0.0,-1.0,-1.0
-33.501667,21.624167,12-04-2011,0.0,0.0,0.0,0.0,0.0,1.0239558219909668,0.0749385729432106,2.933046579360962,0.03562653437256813,247.6418914794922,0.03562653562653563,0.000965046397917014,0.0,0.0,-1.0,0.9455335382006996
-27.495556,26.074722,12-04-2011,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-25.57877778,29.12747222,12-04-2011,0.0,0.375,0.0,0.0,0.0,0.025049440562725067,0.0006591957644559443,0.12326961010694504,0.0013183915289118886,252.9301300048828,0.0013183915622940012,0.0,0.0,0.0,-1.0,-1.0
-28.801278,31.955389,13-04-2011,0.1,0.9,0.0,0.0,0.0,0.261904776096344,0.02960103005170822,3.0566279888153076,0.04633204638957977,243.43629455566406,0.043758043758043756,0.0,0.0,0.0,-1.0,-1.0
-30.398056,30.601944,13-04-2011,0.0,0.8,0.0,0.2,0.0,0.015713388100266457,0.0,0.29855436086654663,0.003142677480354905,252.20489501953125,0.0031426775612822125,0.0,0.0,0.0,-1.0,-1.0
-30.27402,30.69602,13-04-2011,0.0,0.45,0.0,0.05,0.0,0.032175030559301376,0.0,0.2187902182340622,0.002574002603068948,252.4510955810547,0.002574002574002574,0.0,0.0,0.0,-1.0,-1.0
-26.648056,27.089444,13-04-2011,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-27.044444,27.005,13-04-2011,0.0,0.4,0.0,0.0,0.0,0.3764478862285614,0.08043757826089859,1.0489060878753662,0.013513513840734959,251.1222686767578,0.013513513513513514,0.0,0.0,0.0,-1.0,-1.0
-31.031389,28.883333,13-04-2011,0.0,0.25,0.0,0.0,0.0,3.4054055213928223,0.3733500838279724,6.891263484954834,0.0810810774564743,241.7580108642578,0.08108108108108109,0.0,0.0,0.0,-1.0,-1.0
-30.86013889,29.07125,13-04-2011,0.0,0.0,0.0,0.0,0.0,2.4498069286346436,0.21621622145175934,4.731016635894775,0.05469755455851555,246.6280517578125,0.0546975546975547,0.0,0.0,0.0,-1.0,-1.0
-24.925278,29.324444,14-04-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-27.00222,28.76528,14-04-2011,0.0,0.1,0.0,0.0,0.0,2.357142925262451,0.32110682129859924,4.53153133392334,0.05083655193448067,246.13385009765625,0.05083655083655084,0.0,0.0,0.0,-1.0,-1.0
-27.02314,28.59389,14-04-2011,0.1,0.0,0.0,0.0,0.0,4.001977443695068,0.5069215297698975,6.122610569000244,0.07251153886318207,242.81674194335938,0.07251153592617007,0.24667359373168005,0.23091789002138766,0.018246212687849473,3.391616364584639,491.1822074157332
-30.160091,27.40124,14-04-2011,0.0,0.3,0.0,0.0,0.0,0.9652509689331055,0.08944658935070038,3.5180180072784424,0.05148005113005638,246.66859436035156,0.05083655083655084,0.15071616371698776,0.1367068241572813,0.00600400266844563,1.258364399795942,300.18030451673656
-30.336111,27.359444,14-04-2011,0.0,0.05,0.0,0.0,0.0,7.428032875061035,0.5719673037528992,13.274669647216797,0.14833438396453857,232.09176635742188,0.14833438089252043,0.0,0.0,0.0,-1.0,-1.0
-30.830556,26.921389,15-04-2011,0.0,0.25,0.0,0.0,0.0,2.2319295406341553,0.3727215528488159,4.680075645446777,0.05782526731491089,244.61534118652344,0.05782526712759271,0.0,0.0,0.0,-1.0,-1.0
-27.902778,24.615556,15-04-2011,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.38352638483047485,0.007078506983816624,252.6248321533203,0.0,0.0,0.0,0.0,-1.0,-1.0
-34.031944,22.053333,15-04-2011,0.0,0.24,0.0,0.28,0.0,0.018618619069457054,0.0,0.5495495200157166,0.006006006151437759,251.48048400878906,0.006006006006006006,0.0,0.0,0.0,-1.0,-1.0
-29.803611,30.516111,15-04-2011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.002008617362330941,0.002008617362330941,0.0,-0.9758965916520287,3.0192433420242133
-22.43772222,31.07805556,16-04-2011,0.0,0.0,0.0,0.1,0.0,0.1087837815284729,0.030405405908823013,0.3452702760696411,0.0054054055362939835,252.604736328125,0.005405405405405406,0.0,0.0,0.0,-1.0,-1.0
-25.99136,27.84208,18-04-2011,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.07661273873917973,0.05941454340749443,0.026906853986668946,-0.3257907661681801,152.57434874480919
-34.039722,22.133333,18-04-2011,0.0,0.6875,0.0,0.1875,0.0,0.02522522583603859,0.0006006006151437759,0.18018017709255219,0.0018018018454313278,252.6642608642578,0.0018018018018018018,0.0,0.0,0.0,-1.0,-1.0
-28.735556,29.820556,19-04-2011,0.4,0.45,0.0,0.0,0.0,3.202702760696411,0.26962676644325256,5.032175064086914,0.05920206010341644,242.8256072998047,0.059202059202059204,0.08470623816118303,0.08093771389459276,0.0,0.9874409054008882,167.5375220858604
-27.802778,28.768333,19-04-2011,0.0,0.0,0.0,0.0,0.0,1.9096901416778564,0.3117996156215668,3.4871456623077393,0.0415293350815773,246.2696075439453,0.04152933421226104,0.0,0.0,0.0,-1.0,-1.0
-33.38056,19.30167,19-04-2011,0.0,0.45,0.0,0.0,0.0,0.007371007464826107,0.0036855037324130535,0.18427518010139465,0.0018427518662065268,252.90232849121094,0.0018427518427518428,3.789687502368553e-06,3.789687502368553e-06,3.789687502368553e-06,-0.9999886309374927,-0.9923827281202393
-33.31388889,19.07472222,19-04-2011,0.0,0.1,0.0,0.0,0.0,0.2506142556667328,0.0,2.324324369430542,0.03071253001689911,245.79299926757812,0.030712530712530713,0.0,0.0,0.0,-1.0,-1.0
-27.356667,27.286389,19-04-2011,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-28.068333,31.55,19-04-2011,0.0,0.6,0.0,0.0,0.0,0.20205920934677124,0.0,1.454954981803894,0.03153153136372566,245.66281127929688,0.03153153153153153,0.0,0.0,0.0,-1.0,-1.0
-27.398611,26.614722,20-04-2011,0.28,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.5373645547482904,0.47275379488481356,0.016440807050204904,9.043826033695597,1070.7426812216167
-29.160278,26.573333,20-04-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.002021218834589,0.0,0.0,-1.0,3.074777170531424
-30.830556,26.921389,21-04-2011,0.0,0.25,0.0,0.0,0.0,2.2319295406341553,0.3727215528488159,4.680075645446777,0.05782526731491089,244.61534118652344,0.05782526712759271,0.0,0.0,0.0,-1.0,-1.0
-27.363611,31.783333,21-04-2011,0.0,0.25,0.0,0.5,0.0,0.4765985608100891,0.0,2.934739589691162,0.046143703162670135,241.88661193847656,0.045484508899143045,0.0,0.0,0.0,-1.0,-1.0
-27.044444,27.005,21-04-2011,0.0,0.4,0.0,0.0,0.0,0.3764478862285614,0.08043757826089859,1.0489060878753662,0.013513513840734959,251.1222686767578,0.013513513513513514,0.0,0.0,0.0,-1.0,-1.0
-27.902778,24.615556,21-04-2011,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.38352638483047485,0.007078506983816624,252.6248321533203,0.0,0.0,0.0,0.0,-1.0,-1.0
-28.760833,17.730278,25-04-2011,0.0,0.0,0.3125,0.0,0.6875,17.305662155151367,2.089446544647217,23.596525192260742,0.27348777651786804,208.0308837890625,0.2606177606177606,0.0,0.0,0.0,-1.0,-1.0
-26.861111,28.884722,25-04-2011,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-26.970278,27.211111,25-04-2011,0.0,0.1875,0.375,0.0,0.0,11.38760757446289,1.5504285097122192,14.177983283996582,0.15557020902633667,231.49176025390625,0.15557020435069216,0.0,0.0,0.0,-1.0,-1.0
-26.45,28.085833,25-04-2011,0.0,0.25,0.0,0.1875,0.0,0.32249322533607483,0.04674796760082245,0.553523063659668,0.006097560748457909,251.9749298095703,0.006097560975609756,0.0010361557403028017,0.0010361557403028017,0.0,-0.9772045737133384,1.0629860789428778
-27.01011111,26.69808333,26-04-2011,0.0,0.0,0.4,0.05,0.0,11.847725868225098,1.6572182178497314,15.998022079467773,0.1720501035451889,227.82398986816406,0.17139090309822017,0.0,0.0,0.0,-1.0,-1.0
-25.127778,27.628889,26-04-2011,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-25.20639,27.558,26-04-2011,0.0,0.625,0.0,0.0,0.0,0.18648648262023926,0.03310810774564743,0.7283783555030823,0.009459459222853184,252.49256896972656,0.00945945945945946,0.0,0.0,0.0,-1.0,-1.0
-24.69514,27.40906,26-04-2011,0.0,0.85,0.0,0.1,0.0,0.8747528195381165,0.43770599365234375,6.009228706359863,0.0672379732131958,248.6414031982422,0.06723796967699407,0.0,0.0,0.0,-1.0,-1.0
-27.169444,29.233889,26-04-2011,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-26.98472222,26.63227778,26-04-2011,0.0,0.12,0.04,0.0,0.0,0.0038610037881881,0.0,0.257400244474411,0.002574002603068948,252.8635711669922,0.002574002574002574,0.006187768439954377,0.0051564736999619816,0.0,-0.9381223156004562,11.397194069448597
-27.398611,26.614722,26-04-2011,0.28,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.5373645547482904,0.47275379488481356,0.016440807050204904,9.043826033695597,1070.7426812216167
-27.495556,26.074722,26-04-2011,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-34.065833,20.404167,27-04-2011,0.0,0.35,0.0,0.55,0.0,3.1117117404937744,0.5015015006065369,6.297897815704346,0.0810810774564743,242.20179748535156,0.08108108108108109,0.0,0.0,0.0,-1.0,-1.0
-28.75,30.442778,27-04-2011,0.5,0.1,0.0,0.0,0.0,5.476190567016602,0.5873016119003296,7.495370388031006,0.08068782836198807,241.28836059570312,0.08068783068783068,0.3955290101031002,0.3626531481164622,0.0,5.364598959846247,788.9339259636544
-29.161667,30.629722,27-04-2011,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-26.880278,26.965,27-04-2011,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-33.897778,20.012778,28-04-2011,0.0,0.7,0.0,0.0,0.0,0.3691646158695221,0.007371007464826107,2.0030713081359863,0.028255527839064598,249.61978149414062,0.028255528255528257,0.0,0.0,0.0,-1.0,-1.0
-25.99136,27.84208,02-05-2011,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.07661273873917973,0.05941454340749443,0.026906853986668946,-0.3257907661681801,152.57434874480919
-29.380556,30.2775,03-05-2011,0.0,0.75,0.0,0.125,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,-1.0,-1.0
-26.45,28.085833,03-05-2011,0.0,0.25,0.0,0.1875,0.0,0.32249322533607483,0.04674796760082245,0.553523063659668,0.006097560748457909,251.9749298095703,0.006097560975609756,0.0010361557403028017,0.0010361557403028017,0.0,-0.9772045737133384,1.0629860789428778
-27.902778,24.615556,03-05-2011,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.38352638483047485,0.007078506983816624,252.6248321533203,0.0,0.0,0.0,0.0,-1.0,-1.0
-25.45963889,28.26430556,03-05-2011,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.022136350411624657,0.01586670655198272,0.0,-0.6618776968688663,43.24116000704825
